day,symbol,session,field,delta,grid_points,valid_points,mean_age_seconds
2024-04-22,588000.SSE,pm,last,3,2401,2400,2.0
2024-04-22,588000.SSE,pm,last,15,481,480,2.0
2024-04-22,588000.SSE,pm,last,30,241,240,2.0
2024-04-22,588000.SSE,pm,last,60,121,120,2.0
2024-04-22,588000.SSE,pm,last,300,25,24,2.0
2024-04-22,588080.SSE,am,mid,3,2401,2391,1.0
2024-04-22,588080.SSE,am,mid,15,481,479,1.0
2024-04-22,588080.SSE,am,mid,30,241,239,1.0
2024-04-22,588080.SSE,am,mid,60,121,119,1.0
2024-04-22,588080.SSE,am,mid,300,25,24,1.0
2024-04-22,588080.SSE,am,last,3,2401,2391,1.0
2024-04-22,588080.SSE,am,last,15,481,479,1.0
2024-04-22,588080.SSE,am,last,30,241,239,1.0
2024-04-22,588080.SSE,am,last,60,121,119,1.0
2024-04-22,588080.SSE,am,last,300,25,24,1.0
2024-04-22,588080.SSE,pm,mid,3,2401,2366,1.0
2024-04-22,588080.SSE,pm,mid,15,481,476,1.0
2024-04-22,588080.SSE,pm,mid,30,241,237,1.0
2024-04-22,588080.SSE,pm,mid,60,121,117,1.0
2024-04-22,588080.SSE,pm,mid,300,25,23,1.0
2024-04-22,588080.SSE,pm,last,3,2401,2366,1.0
2024-04-22,588080.SSE,pm,last,15,481,476,1.0
2024-04-22,588080.SSE,pm,last,30,241,237,1.0
2024-04-22,588080.SSE,pm,last,60,121,117,1.0
2024-04-22,588080.SSE,pm,last,300,25,23,1.0
2024-04-23,588000.SSE,am,mid,3,2401,2400,1.0
2024-04-23,588000.SSE,am,mid,15,481,480,1.0
2024-04-23,588000.SSE,am,mid,30,241,240,1.0
2024-04-23,588000.SSE,am,mid,60,121,120,1.0
2024-04-23,588000.SSE,am,mid,300,25,24,1.0
2024-04-23,588000.SSE,am,last,3,2401,2400,1.0
2024-04-23,588000.SSE,am,last,15,481,480,1.0
2024-04-23,588000.SSE,am,last,30,241,240,1.0
2024-04-23,588000.SSE,am,last,60,121,120,1.0
2024-04-23,588000.SSE,am,last,300,25,24,1.0
2024-04-23,588000.SSE,pm,mid,3,2401,2400,1.0
2024-04-23,588000.SSE,pm,mid,15,481,480,1.0
2024-04-23,588000.SSE,pm,mid,30,241,240,1.0
2024-04-23,588000.SSE,pm,mid,60,121,120,1.0
2024-04-23,588000.SSE,pm,mid,300,25,24,1.0
2024-04-23,588000.SSE,pm,last,3,2401,2400,1.0
2024-04-23,588000.SSE,pm,last,15,481,480,1.0
2024-04-23,588000.SSE,pm,last,30,241,240,1.0
2024-04-23,588000.SSE,pm,last,60,121,120,1.0
2024-04-23,588000.SSE,pm,last,300,25,24,1.0
2024-04-23,588080.SSE,am,mid,3,2401,2345,1.0
2024-04-23,588080.SSE,am,mid,15,481,463,1.0
2024-04-23,588080.SSE,am,mid,30,241,231,1.0
2024-04-23,588080.SSE,am,mid,60,121,116,1.0
2024-04-23,588080.SSE,am,mid,300,25,23,1.0
2024-04-23,588080.SSE,am,last,3,2401,2345,1.0
2024-04-23,588080.SSE,am,last,15,481,463,1.0
2024-04-23,588080.SSE,am,last,30,241,231,1.0
2024-04-23,588080.SSE,am,last,60,121,116,1.0
2024-04-23,588080.SSE,am,last,300,25,23,1.0
2024-04-23,588080.SSE,pm,mid,3,2401,2369,1.0
2024-04-23,588080.SSE,pm,mid,15,481,472,1.0
2024-04-23,588080.SSE,pm,mid,30,241,235,1.0
2024-04-23,588080.SSE,pm,mid,60,121,118,1.0
2024-04-23,588080.SSE,pm,mid,300,25,22,1.0
2024-04-23,588080.SSE,pm,last,3,2401,2369,1.0
2024-04-23,588080.SSE,pm,last,15,481,472,1.0
2024-04-23,588080.SSE,pm,last,30,241,235,1.0
2024-04-23,588080.SSE,pm,last,60,121,118,1.0
2024-04-23,588080.SSE,pm,last,300,25,22,1.0
2024-04-24,588000.SSE,am,mid,3,2401,2398,1.0
2024-04-24,588000.SSE,am,mid,15,481,480,1.0
2024-04-24,588000.SSE,am,mid,30,241,240,1.0
2024-04-24,588000.SSE,am,mid,60,121,120,1.0
2024-04-24,588000.SSE,am,mid,300,25,24,1.0
2024-04-24,588000.SSE,am,last,3,2401,2398,1.0
2024-04-24,588000.SSE,am,last,15,481,480,1.0
2024-04-24,588000.SSE,am,last,30,241,240,1.0
2024-04-24,588000.SSE,am,last,60,121,120,1.0
2024-04-24,588000.SSE,am,last,300,25,24,1.0
2024-04-24,588000.SSE,pm,mid,3,2401,2400,1.0
2024-04-24,588000.SSE,pm,mid,15,481,480,1.0
2024-04-24,588000.SSE,pm,mid,30,241,240,1.0
2024-04-24,588000.SSE,pm,mid,60,121,120,1.0
2024-04-24,588000.SSE,pm,mid,300,25,24,1.0
2024-04-24,588000.SSE,pm,last,3,2401,2400,1.0
2024-04-24,588000.SSE,pm,last,15,481,480,1.0
2024-04-24,588000.SSE,pm,last,30,241,240,1.0
2024-04-24,588000.SSE,pm,last,60,121,120,1.0
2024-04-24,588000.SSE,pm,last,300,25,24,1.0
2024-04-24,588080.SSE,am,mid,3,2401,2349,2.0
2024-04-24,588080.SSE,am,mid,15,481,469,2.0
2024-04-24,588080.SSE,am,mid,30,241,238,2.0
2024-04-24,588080.SSE,am,mid,60,121,118,2.0
2024-04-24,588080.SSE,am,mid,300,25,24,2.0
2024-04-24,588080.SSE,am,last,3,2401,2349,2.0
2024-04-24,588080.SSE,am,last,15,481,469,2.0
2024-04-24,588080.SSE,am,last,30,241,238,2.0
2024-04-24,588080.SSE,am,last,60,121,118,2.0
2024-04-24,588080.SSE,am,last,300,25,24,2.0
2024-04-24,588080.SSE,pm,mid,3,2401,2379,2.0
2024-04-24,588080.SSE,pm,mid,15,481,476,2.0
2024-04-24,588080.SSE,pm,mid,30,241,238,2.0
2024-04-24,588080.SSE,pm,mid,60,121,119,2.0
2024-04-24,588080.SSE,pm,mid,300,25,24,2.0
2024-04-24,588080.SSE,pm,last,3,2401,2379,2.0
2024-04-24,588080.SSE,pm,last,15,481,476,2.0
2024-04-24,588080.SSE,pm,last,30,241,238,2.0
2024-04-24,588080.SSE,pm,last,60,121,119,2.0
2024-04-24,588080.SSE,pm,last,300,25,24,2.0
2024-04-25,588000.SSE,am,mid,3,2401,2401,0.0
2024-04-25,588000.SSE,am,mid,15,481,481,0.0
2024-04-25,588000.SSE,am,mid,30,241,241,0.0
2024-04-25,588000.SSE,am,mid,60,121,121,0.0
2024-04-25,588000.SSE,am,mid,300,25,25,0.0
2024-04-25,588000.SSE,am,last,3,2401,2401,0.0
2024-04-25,588000.SSE,am,last,15,481,481,0.0
2024-04-25,588000.SSE,am,last,30,241,241,0.0
2024-04-25,588000.SSE,am,last,60,121,121,0.0
2024-04-25,588000.SSE,am,last,300,25,25,0.0
2024-04-25,588000.SSE,pm,mid,3,2401,2401,0.0
2024-04-25,588000.SSE,pm,mid,15,481,481,0.0
2024-04-25,588000.SSE,pm,mid,30,241,241,0.0
2024-04-25,588000.SSE,pm,mid,60,121,121,0.0
2024-04-25,588000.SSE,pm,mid,300,25,25,0.0
2024-04-25,588000.SSE,pm,last,3,2401,2401,0.0
2024-04-25,588000.SSE,pm,last,15,481,481,0.0
2024-04-25,588000.SSE,pm,last,30,241,241,0.0
2024-04-25,588000.SSE,pm,last,60,121,121,0.0
2024-04-25,588000.SSE,pm,last,300,25,25,0.0
2024-04-25,588080.SSE,am,mid,3,2401,2382,2.0
2024-04-25,588080.SSE,am,mid,15,481,475,2.0
2024-04-25,588080.SSE,am,mid,30,241,237,2.0
2024-04-25,588080.SSE,am,mid,60,121,119,2.0
2024-04-25,588080.SSE,am,mid,300,25,23,2.0
2024-04-25,588080.SSE,am,last,3,2401,2382,2.0
2024-04-25,588080.SSE,am,last,15,481,475,2.0
2024-04-25,588080.SSE,am,last,30,241,237,2.0
2024-04-25,588080.SSE,am,last,60,121,119,2.0
2024-04-25,588080.SSE,am,last,300,25,23,2.0
2024-04-25,588080.SSE,pm,mid,3,2401,2348,2.0
2024-04-25,588080.SSE,pm,mid,15,481,465,2.0
2024-04-25,588080.SSE,pm,mid,30,241,232,2.0
2024-04-25,588080.SSE,pm,mid,60,121,114,2.0
2024-04-25,588080.SSE,pm,mid,300,25,24,2.0
2024-04-25,588080.SSE,pm,last,3,2401,2348,2.0
2024-04-25,588080.SSE,pm,last,15,481,465,2.0
2024-04-25,588080.SSE,pm,last,30,241,232,2.0
2024-04-25,588080.SSE,pm,last,60,121,114,2.0
2024-04-25,588080.SSE,pm,last,300,25,24,2.0
2024-04-26,588000.SSE,am,mid,3,2401,2400,2.0
2024-04-26,588000.SSE,am,mid,15,481,480,2.0
2024-04-26,588000.SSE,am,mid,30,241,240,2.0
2024-04-26,588000.SSE,am,mid,60,121,120,2.0
2024-04-26,588000.SSE,am,mid,300,25,24,2.0
2024-04-26,588000.SSE,am,last,3,2401,2400,2.0
2024-04-26,588000.SSE,am,last,15,481,480,2.0
2024-04-26,588000.SSE,am,last,30,241,240,2.0
2024-04-26,588000.SSE,am,last,60,121,120,2.0
2024-04-26,588000.SSE,am,last,300,25,24,2.0
2024-04-26,588000.SSE,pm,mid,3,2401,2400,2.0
2024-04-26,588000.SSE,pm,mid,15,481,480,2.0
2024-04-26,588000.SSE,pm,mid,30,241,240,2.0
2024-04-26,588000.SSE,pm,mid,60,121,120,2.0
2024-04-26,588000.SSE,pm,mid,300,25,24,2.0
2024-04-26,588000.SSE,pm,last,3,2401,2400,2.0
2024-04-26,588000.SSE,pm,last,15,481,480,2.0
2024-04-26,588000.SSE,pm,last,30,241,240,2.0
2024-04-26,588000.SSE,pm,last,60,121,120,2.0
2024-04-26,588000.SSE,pm,last,300,25,24,2.0
2024-04-26,588080.SSE,am,mid,3,2401,2395,1.0
2024-04-26,588080.SSE,am,mid,15,481,478,1.0
2024-04-26,588080.SSE,am,mid,30,241,239,1.0
2024-04-26,588080.SSE,am,mid,60,121,119,1.0
2024-04-26,588080.SSE,am,mid,300,25,24,1.0
2024-04-26,588080.SSE,am,last,3,2401,2395,1.0
2024-04-26,588080.SSE,am,last,15,481,478,1.0
2024-04-26,588080.SSE,am,last,30,241,239,1.0
2024-04-26,588080.SSE,am,last,60,121,119,1.0
2024-04-26,588080.SSE,am,last,300,25,24,1.0
2024-04-26,588080.SSE,pm,mid,3,2401,2395,1.0
2024-04-26,588080.SSE,pm,mid,15,481,478,1.0
2024-04-26,588080.SSE,pm,mid,30,241,240,1.0
2024-04-26,588080.SSE,pm,mid,60,121,120,1.0
2024-04-26,588080.SSE,pm,mid,300,25,24,1.0
2024-04-26,588080.SSE,pm,last,3,2401,2395,1.0
2024-04-26,588080.SSE,pm,last,15,481,478,1.0
2024-04-26,588080.SSE,pm,last,30,241,240,1.0
2024-04-26,588080.SSE,pm,last,60,121,120,1.0
2024-04-26,588080.SSE,pm,last,300,25,24,1.0
2024-04-29,588000.SSE,am,mid,3,2401,2400,2.0
2024-04-29,588000.SSE,am,mid,15,481,480,2.0
2024-04-29,588000.SSE,am,mid,30,241,240,2.0
2024-04-29,588000.SSE,am,mid,60,121,120,2.0
2024-04-29,588000.SSE,am,mid,300,25,24,2.0
2024-04-29,588000.SSE,am,last,3,2401,2400,2.0
2024-04-29,588000.SSE,am,last,15,481,480,2.0
2024-04-29,588000.SSE,am,last,30,241,240,2.0
2024-04-29,588000.SSE,am,last,60,121,120,2.0
2024-04-29,588000.SSE,am,last,300,25,24,2.0
2024-04-29,588000.SSE,pm,mid,3,2401,2400,2.0
2024-04-29,588000.SSE,pm,mid,15,481,480,2.0
2024-04-29,588000.SSE,pm,mid,30,241,240,2.0
2024-04-29,588000.SSE,pm,mid,60,121,120,2.0
2024-04-29,588000.SSE,pm,mid,300,25,24,2.0
2024-04-29,588000.SSE,pm,last,3,2401,2400,2.0
2024-04-29,588000.SSE,pm,last,15,481,480,2.0
2024-04-29,588000.SSE,pm,last,30,241,240,2.0
2024-04-29,588000.SSE,pm,last,60,121,120,2.0
2024-04-29,588000.SSE,pm,last,300,25,24,2.0
2024-04-29,588080.SSE,am,mid,3,2401,2401,0.0012494793835901709
2024-04-29,588080.SSE,am,mid,15,481,481,0.0
2024-04-29,588080.SSE,am,mid,30,241,241,0.0
2024-04-29,588080.SSE,am,mid,60,121,121,0.0
2024-04-29,588080.SSE,am,mid,300,25,25,0.0
2024-04-29,588080.SSE,am,last,3,2401,2401,0.0012494793835901709
2024-04-29,588080.SSE,am,last,15,481,481,0.0
2024-04-29,588080.SSE,am,last,30,241,241,0.0
2024-04-29,588080.SSE,am,last,60,121,121,0.0
2024-04-29,588080.SSE,am,last,300,25,25,0.0
2024-04-29,588080.SSE,pm,mid,3,2401,2401,0.012494793835901708
2024-04-29,588080.SSE,pm,mid,15,481,481,0.012474012474012475
2024-04-29,588080.SSE,pm,mid,30,241,241,0.024896265560165973
2024-04-29,588080.SSE,pm,mid,60,121,121,0.0
2024-04-29,588080.SSE,pm,mid,300,25,25,0.0
2024-04-29,588080.SSE,pm,last,3,2401,2401,0.012494793835901708
2024-04-29,588080.SSE,pm,last,15,481,481,0.012474012474012475
2024-04-29,588080.SSE,pm,last,30,241,241,0.024896265560165973
2024-04-29,588080.SSE,pm,last,60,121,121,0.0
2024-04-29,588080.SSE,pm,last,300,25,25,0.0
2024-04-30,588000.SSE,am,mid,3,2401,2400,2.0
2024-04-30,588000.SSE,am,mid,15,481,480,2.0
2024-04-30,588000.SSE,am,mid,30,241,240,2.0
2024-04-30,588000.SSE,am,mid,60,121,120,2.0
2024-04-30,588000.SSE,am,mid,300,25,24,2.0
2024-04-30,588000.SSE,am,last,3,2401,2400,2.0
2024-04-30,588000.SSE,am,last,15,481,480,2.0
2024-04-30,588000.SSE,am,last,30,241,240,2.0
2024-04-30,588000.SSE,am,last,60,121,120,2.0
2024-04-30,588000.SSE,am,last,300,25,24,2.0
2024-04-30,588000.SSE,pm,mid,3,2401,2400,2.0
2024-04-30,588000.SSE,pm,mid,15,481,480,2.0
2024-04-30,588000.SSE,pm,mid,30,241,240,2.0
2024-04-30,588000.SSE,pm,mid,60,121,120,2.0
2024-04-30,588000.SSE,pm,mid,300,25,24,2.0
2024-04-30,588000.SSE,pm,last,3,2401,2400,2.0
2024-04-30,588000.SSE,pm,last,15,481,480,2.0
2024-04-30,588000.SSE,pm,last,30,241,240,2.0
2024-04-30,588000.SSE,pm,last,60,121,120,2.0
2024-04-30,588000.SSE,pm,last,300,25,24,2.0
2024-04-30,588080.SSE,am,mid,3,2401,2401,0.013744273219491879
2024-04-30,588080.SSE,am,mid,15,481,481,0.012474012474012475
2024-04-30,588080.SSE,am,mid,30,241,241,0.012448132780082987
2024-04-30,588080.SSE,am,mid,60,121,121,0.024793388429752067
2024-04-30,588080.SSE,am,mid,300,25,25,0.12
2024-04-30,588080.SSE,am,last,3,2401,2401,0.013744273219491879
2024-04-30,588080.SSE,am,last,15,481,481,0.012474012474012475
2024-04-30,588080.SSE,am,last,30,241,241,0.012448132780082987
2024-04-30,588080.SSE,am,last,60,121,121,0.024793388429752067
2024-04-30,588080.SSE,am,last,300,25,25,0.12
2024-04-30,588080.SSE,pm,mid,3,2401,2400,0.02125
2024-04-30,588080.SSE,pm,mid,15,481,481,0.006237006237006237
2024-04-30,588080.SSE,pm,mid,30,241,241,0.0
2024-04-30,588080.SSE,pm,mid,60,121,121,0.0
2024-04-30,588080.SSE,pm,mid,300,25,25,0.0
2024-04-30,588080.SSE,pm,last,3,2401,2400,0.02125
2024-04-30,588080.SSE,pm,last,15,481,481,0.006237006237006237
2024-04-30,588080.SSE,pm,last,30,241,241,0.0
2024-04-30,588080.SSE,pm,last,60,121,121,0.0
2024-04-30,588080.SSE,pm,last,300,25,25,0.0
2024-05-06,588000.SSE,am,mid,3,2401,2400,2.0
2024-05-06,588000.SSE,am,mid,15,481,480,2.0
2024-05-06,588000.SSE,am,mid,30,241,240,2.0
2024-05-06,588000.SSE,am,mid,60,121,120,2.0
2024-05-06,588000.SSE,am,mid,300,25,24,2.0
2024-05-06,588000.SSE,am,last,3,2401,2400,2.0
2024-05-06,588000.SSE,am,last,15,481,480,2.0
2024-05-06,588000.SSE,am,last,30,241,240,2.0
2024-05-06,588000.SSE,am,last,60,121,120,2.0
2024-05-06,588000.SSE,am,last,300,25,24,2.0
2024-05-06,588000.SSE,pm,mid,3,2401,2400,2.0
2024-05-06,588000.SSE,pm,mid,15,481,480,2.0
2024-05-06,588000.SSE,pm,mid,30,241,240,2.0
2024-05-06,588000.SSE,pm,mid,60,121,120,2.0
2024-05-06,588000.SSE,pm,mid,300,25,24,2.0
2024-05-06,588000.SSE,pm,last,3,2401,2400,2.0
2024-05-06,588000.SSE,pm,last,15,481,480,2.0
2024-05-06,588000.SSE,pm,last,30,241,240,2.0
2024-05-06,588000.SSE,pm,last,60,121,120,2.0
2024-05-06,588000.SSE,pm,last,300,25,24,2.0
2024-05-06,588080.SSE,am,mid,3,2401,2380,1.0
2024-05-06,588080.SSE,am,mid,15,481,479,1.0
2024-05-06,588080.SSE,am,mid,30,241,240,1.0
2024-05-06,588080.SSE,am,mid,60,121,120,1.0
2024-05-06,588080.SSE,am,mid,300,25,24,1.0
2024-05-06,588080.SSE,am,last,3,2401,2380,1.0
2024-05-06,588080.SSE,am,last,15,481,479,1.0
2024-05-06,588080.SSE,am,last,30,241,240,1.0
2024-05-06,588080.SSE,am,last,60,121,120,1.0
2024-05-06,588080.SSE,am,last,300,25,24,1.0
2024-05-06,588080.SSE,pm,mid,3,2401,2368,1.0
2024-05-06,588080.SSE,pm,mid,15,481,472,1.0
2024-05-06,588080.SSE,pm,mid,30,241,235,1.0
2024-05-06,588080.SSE,pm,mid,60,121,118,1.0
2024-05-06,588080.SSE,pm,mid,300,25,24,1.0
2024-05-06,588080.SSE,pm,last,3,2401,2368,1.0
2024-05-06,588080.SSE,pm,last,15,481,472,1.0
2024-05-06,588080.SSE,pm,last,30,241,235,1.0
2024-05-06,588080.SSE,pm,last,60,121,118,1.0
2024-05-06,588080.SSE,pm,last,300,25,24,1.0
2024-05-07,588000.SSE,am,mid,3,2401,2400,2.0
2024-05-07,588000.SSE,am,mid,15,481,480,2.0
2024-05-07,588000.SSE,am,mid,30,241,240,2.0
2024-05-07,588000.SSE,am,mid,60,121,120,2.0
2024-05-07,588000.SSE,am,mid,300,25,24,2.0
2024-05-07,588000.SSE,am,last,3,2401,2400,2.0
2024-05-07,588000.SSE,am,last,15,481,480,2.0
2024-05-07,588000.SSE,am,last,30,241,240,2.0
2024-05-07,588000.SSE,am,last,60,121,120,2.0
2024-05-07,588000.SSE,am,last,300,25,24,2.0
2024-05-07,588000.SSE,pm,mid,3,2401,2400,2.0
2024-05-07,588000.SSE,pm,mid,15,481,480,2.0
2024-05-07,588000.SSE,pm,mid,30,241,240,2.0
2024-05-07,588000.SSE,pm,mid,60,121,120,2.0
2024-05-07,588000.SSE,pm,mid,300,25,24,2.0
2024-05-07,588000.SSE,pm,last,3,2401,2400,2.0
2024-05-07,588000.SSE,pm,last,15,481,480,2.0
2024-05-07,588000.SSE,pm,last,30,241,240,2.0
2024-05-07,588000.SSE,pm,last,60,121,120,2.0
2024-05-07,588000.SSE,pm,last,300,25,24,2.0
2024-05-07,588080.SSE,am,mid,3,2401,2401,0.003748438150770512
2024-05-07,588080.SSE,am,mid,15,481,481,0.0
2024-05-07,588080.SSE,am,mid,30,241,241,0.0
2024-05-07,588080.SSE,am,mid,60,121,121,0.0
2024-05-07,588080.SSE,am,mid,300,25,25,0.0
2024-05-07,588080.SSE,am,last,3,2401,2401,0.003748438150770512
2024-05-07,588080.SSE,am,last,15,481,481,0.0
2024-05-07,588080.SSE,am,last,30,241,241,0.0
2024-05-07,588080.SSE,am,last,60,121,121,0.0
2024-05-07,588080.SSE,am,last,300,25,25,0.0
2024-05-07,588080.SSE,pm,mid,3,2401,2401,0.019991670137442734
2024-05-07,588080.SSE,pm,mid,15,481,481,0.006237006237006237
2024-05-07,588080.SSE,pm,mid,30,241,241,0.012448132780082987
2024-05-07,588080.SSE,pm,mid,60,121,121,0.0
2024-05-07,588080.SSE,pm,mid,300,25,25,0.0
2024-05-07,588080.SSE,pm,last,3,2401,2401,0.019991670137442734
2024-05-07,588080.SSE,pm,last,15,481,481,0.006237006237006237
2024-05-07,588080.SSE,pm,last,30,241,241,0.012448132780082987
2024-05-07,588080.SSE,pm,last,60,121,121,0.0
2024-05-07,588080.SSE,pm,last,300,25,25,0.0
2024-05-08,588000.SSE,am,mid,3,2401,2400,2.0
2024-05-08,588000.SSE,am,mid,15,481,480,2.0
2024-05-08,588000.SSE,am,mid,30,241,240,2.0
2024-05-08,588000.SSE,am,mid,60,121,120,2.0
2024-05-08,588000.SSE,am,mid,300,25,24,2.0
2024-05-08,588000.SSE,am,last,3,2401,2400,2.0
2024-05-08,588000.SSE,am,last,15,481,480,2.0
2024-05-08,588000.SSE,am,last,30,241,240,2.0
2024-05-08,588000.SSE,am,last,60,121,120,2.0
2024-05-08,588000.SSE,am,last,300,25,24,2.0
2024-05-08,588000.SSE,pm,mid,3,2401,2400,1.9995833333333333
2024-05-08,588000.SSE,pm,mid,15,481,480,1.9979166666666666
2024-05-08,588000.SSE,pm,mid,30,241,240,1.9958333333333333
2024-05-08,588000.SSE,pm,mid,60,121,120,1.9916666666666667
2024-05-08,588000.SSE,pm,mid,300,25,24,1.9583333333333333
2024-05-08,588000.SSE,pm,last,3,2401,2400,1.9995833333333333
2024-05-08,588000.SSE,pm,last,15,481,480,1.9979166666666666
2024-05-08,588000.SSE,pm,last,30,241,240,1.9958333333333333
2024-05-08,588000.SSE,pm,last,60,121,120,1.9916666666666667
2024-05-08,588000.SSE,pm,last,300,25,24,1.9583333333333333
2024-05-08,588080.SSE,am,mid,3,2401,2400,0.0325
2024-05-08,588080.SSE,am,mid,15,481,481,0.031185031185031187
2024-05-08,588080.SSE,am,mid,30,241,241,0.024896265560165973
2024-05-08,588080.SSE,am,mid,60,121,121,0.049586776859504134
2024-05-08,588080.SSE,am,mid,300,25,25,0.24
2024-05-08,588080.SSE,am,last,3,2401,2400,0.0325
2024-05-08,588080.SSE,am,last,15,481,481,0.031185031185031187
2024-05-08,588080.SSE,am,last,30,241,241,0.024896265560165973
2024-05-08,588080.SSE,am,last,60,121,121,0.049586776859504134
2024-05-08,588080.SSE,am,last,300,25,25,0.24
2024-05-08,588080.SSE,pm,mid,3,2401,2398,0.03628023352793995
2024-05-08,588080.SSE,pm,mid,15,481,480,0.04375
2024-05-08,588080.SSE,pm,mid,30,241,240,0.05
2024-05-08,588080.SSE,pm,mid,60,121,120,0.025
2024-05-08,588080.SSE,pm,mid,300,25,24,0.0
2024-05-08,588080.SSE,pm,last,3,2401,2398,0.03628023352793995
2024-05-08,588080.SSE,pm,last,15,481,480,0.04375
2024-05-08,588080.SSE,pm,last,30,241,240,0.05
2024-05-08,588080.SSE,pm,last,60,121,120,0.025
2024-05-08,588080.SSE,pm,last,300,25,24,0.0
2024-05-09,588000.SSE,am,mid,3,2401,2401,0.0
2024-05-09,588000.SSE,am,mid,15,481,481,0.0
2024-05-09,588000.SSE,am,mid,30,241,241,0.0
2024-05-09,588000.SSE,am,mid,60,121,121,0.0
2024-05-09,588000.SSE,am,mid,300,25,25,0.0
2024-05-09,588000.SSE,am,last,3,2401,2401,0.0
2024-05-09,588000.SSE,am,last,15,481,481,0.0
2024-05-09,588000.SSE,am,last,30,241,241,0.0
2024-05-09,588000.SSE,am,last,60,121,121,0.0
2024-05-09,588000.SSE,am,last,300,25,25,0.0
2024-05-09,588000.SSE,pm,mid,3,2401,2401,0.0
2024-05-09,588000.SSE,pm,mid,15,481,481,0.0
2024-05-09,588000.SSE,pm,mid,30,241,241,0.0
2024-05-09,588000.SSE,pm,mid,60,121,121,0.0
2024-05-09,588000.SSE,pm,mid,300,25,25,0.0
2024-05-09,588000.SSE,pm,last,3,2401,2401,0.0
2024-05-09,588000.SSE,pm,last,15,481,481,0.0
2024-05-09,588000.SSE,pm,last,30,241,241,0.0
2024-05-09,588000.SSE,pm,last,60,121,121,0.0
2024-05-09,588000.SSE,pm,last,300,25,25,0.0
2024-05-09,588080.SSE,am,mid,3,2401,2393,1.2014208106978688
2024-05-09,588080.SSE,am,mid,15,481,478,1.2217573221757323
2024-05-09,588080.SSE,am,mid,30,241,239,1.200836820083682
2024-05-09,588080.SSE,am,mid,60,121,119,1.218487394957983
2024-05-09,588080.SSE,am,mid,300,25,24,1.125
2024-05-09,588080.SSE,am,last,3,2401,2393,1.2014208106978688
2024-05-09,588080.SSE,am,last,15,481,478,1.2217573221757323
2024-05-09,588080.SSE,am,last,30,241,239,1.200836820083682
2024-05-09,588080.SSE,am,last,60,121,119,1.218487394957983
2024-05-09,588080.SSE,am,last,300,25,24,1.125
2024-05-09,588080.SSE,pm,mid,3,2401,2391,1.1940610623170222
2024-05-09,588080.SSE,pm,mid,15,481,477,1.1740041928721174
2024-05-09,588080.SSE,pm,mid,30,241,239,1.1631799163179917
2024-05-09,588080.SSE,pm,mid,60,121,119,1.1428571428571428
2024-05-09,588080.SSE,pm,mid,300,25,24,1.2083333333333333
2024-05-09,588080.SSE,pm,last,3,2401,2391,1.1940610623170222
2024-05-09,588080.SSE,pm,last,15,481,477,1.1740041928721174
2024-05-09,588080.SSE,pm,last,30,241,239,1.1631799163179917
2024-05-09,588080.SSE,pm,last,60,121,119,1.1428571428571428
2024-05-09,588080.SSE,pm,last,300,25,24,1.2083333333333333
2024-05-10,588000.SSE,am,mid,3,2401,2400,2.0
2024-05-10,588000.SSE,am,mid,15,481,480,2.0
2024-05-10,588000.SSE,am,mid,30,241,240,2.0
2024-05-10,588000.SSE,am,mid,60,121,120,2.0
2024-05-10,588000.SSE,am,mid,300,25,24,2.0
2024-05-10,588000.SSE,am,last,3,2401,2400,2.0
2024-05-10,588000.SSE,am,last,15,481,480,2.0
2024-05-10,588000.SSE,am,last,30,241,240,2.0
2024-05-10,588000.SSE,am,last,60,121,120,2.0
2024-05-10,588000.SSE,am,last,300,25,24,2.0
2024-05-10,588000.SSE,pm,mid,3,2401,2400,2.0
2024-05-10,588000.SSE,pm,mid,15,481,480,2.0
2024-05-10,588000.SSE,pm,mid,30,241,240,2.0
2024-05-10,588000.SSE,pm,mid,60,121,120,2.0
2024-05-10,588000.SSE,pm,mid,300,25,24,2.0
2024-05-10,588000.SSE,pm,last,3,2401,2400,2.0
2024-05-10,588000.SSE,pm,last,15,481,480,2.0
2024-05-10,588000.SSE,pm,last,30,241,240,2.0
2024-05-10,588000.SSE,pm,last,60,121,120,2.0
2024-05-10,588000.SSE,pm,last,300,25,24,2.0
2024-05-10,588080.SSE,am,mid,3,2401,2401,0.41857559350270723
2024-05-10,588080.SSE,am,mid,15,481,481,0.3908523908523909
2024-05-10,588080.SSE,am,mid,30,241,241,0.36929460580912865
2024-05-10,588080.SSE,am,mid,60,121,121,0.4132231404958678
2024-05-10,588080.SSE,am,mid,300,25,25,0.6
2024-05-10,588080.SSE,am,last,3,2401,2401,0.41857559350270723
2024-05-10,588080.SSE,am,last,15,481,481,0.3908523908523909
2024-05-10,588080.SSE,am,last,30,241,241,0.36929460580912865
2024-05-10,588080.SSE,am,last,60,121,121,0.4132231404958678
2024-05-10,588080.SSE,am,last,300,25,25,0.6
2024-05-10,588080.SSE,pm,mid,3,2401,2400,0.47375
2024-05-10,588080.SSE,pm,mid,15,481,481,0.4553014553014553
2024-05-10,588080.SSE,pm,mid,30,241,241,0.46473029045643155
2024-05-10,588080.SSE,pm,mid,60,121,121,0.48760330578512395
2024-05-10,588080.SSE,pm,mid,300,25,25,0.48
2024-05-10,588080.SSE,pm,last,3,2401,2400,0.47375
2024-05-10,588080.SSE,pm,last,15,481,481,0.4553014553014553
