policy_id,entry_alpha,exit_alpha,weight_power,volatility_window,entry_confirm,cooldown,trades,mean_net_bp,median_net_bp,win_rate,profit_factor,mean_bars,short_hold_fraction,sharpe,return,cagr,mdd,sum_trade_net_bp
e0.05_x0.3_p1_w480_c3_d5,0.05,0.3,1.0,480,3,5,118,9.224753757362866,-19.85127808229903,0.4576271186440678,1.1789429568777847,266.39830508474574,0.0,0.6585603623726347,0.10254515983741164,0.10653874099567129,0.15031283468882362,1088.520943368818
e0.05_x0.3_p2_w120_c1_d0,0.05,0.3,2.0,120,1,0,174,4.2981092606907545,-20.24864650618685,0.41954022988505746,1.0833325437014154,200.60344827586206,0.0,0.389763396789864,0.05970576851615461,0.06198427779835236,0.21929595409184843,747.8710113601912
e0.05_x0.3_p2_w120_c1_d5,0.05,0.3,2.0,120,1,5,166,8.767580695175125,-16.601410438192296,0.4397590361445783,1.1822210604706298,200.83734939759037,0.0,0.7885719807819096,0.13992224608776915,0.14546472416760126,0.1418563710966586,1455.4183953990707
e0.05_x0.3_p2_w120_c3_d0,0.05,0.3,2.0,120,3,0,161,4.0625759866766415,-21.369569965998814,0.4409937888198758,1.078968964747367,201.38509316770185,0.0,0.3649209280827321,0.05215139550446124,0.05413430751243453,0.19172926857404138,654.0747338549393
e0.05_x0.3_p2_w120_c3_d5,0.05,0.3,2.0,120,3,5,150,6.326627701489645,-20.195708774434216,0.46,1.1292107711158448,200.36,0.0,0.5503281624082204,0.08623195675646933,0.089564742302775,0.16232800490956456,948.9941552234468
e0.05_x0.3_p2_w240_c1_d0,0.05,0.3,2.0,240,1,0,157,0.04297966363764068,-25.86729368096341,0.3821656050955414,1.0007841434499916,220.0891719745223,0.0,0.021334493856351378,-0.01475776351387692,-0.01530014483553177,0.26634780306523576,6.747807191109587
e0.05_x0.3_p2_w240_c1_d5,0.05,0.3,2.0,240,1,5,146,6.956247204721374,-23.67201568447608,0.4041095890410959,1.137387307708697,222.58219178082192,0.0,0.5867805399675862,0.09146897853769986,0.09501287687751936,0.2101369035145334,1015.6120918893206
e0.05_x0.3_p2_w240_c3_d0,0.05,0.3,2.0,240,3,0,149,5.697236617442885,-29.36573495168293,0.3959731543624161,1.111776356503514,220.05369127516778,0.0,0.4934618454492542,0.073271233675126,0.0760857438764726,0.20032487129556198,848.8882559989897
e0.05_x0.3_p2_w240_c3_d5,0.05,0.3,2.0,240,3,5,138,10.746921858845512,-21.036054887995647,0.41304347826086957,1.2197073346463752,224.55797101449275,0.0,0.892218677067955,0.14452974292731025,0.1502664600380601,0.16041992647422176,1483.0752165206807
e0.05_x0.3_p2_w480_c1_d0,0.05,0.3,2.0,480,1,0,155,-3.4543094077469814,-34.72871921494591,0.3935483870967742,0.9415263027871529,217.6516129032258,0.0,-0.27164888201346427,-0.06783359985186144,-0.07025559754877564,0.23098348229140142,-535.4179582007821
e0.05_x0.3_p2_w480_c1_d5,0.05,0.3,2.0,480,1,5,147,-0.0468590108375201,-25.865741267349087,0.3945578231292517,0.9991665834297949,218.29931972789115,0.0,0.001212665922888918,-0.015618897509767748,-0.016192666615873264,0.17936232294884036,-6.8882745931154545
e0.05_x0.3_p2_w480_c3_d0,0.05,0.3,2.0,480,3,0,141,0.7972409017333697,-33.102638324324914,0.3900709219858156,1.013981695455512,223.87234042553192,0.0,0.06833539068989194,-0.00409771951081328,-0.004249164008335193,0.21145336034407602,112.41096714440513
e0.05_x0.3_p2_w480_c3_d5,0.05,0.3,2.0,480,3,5,128,8.574763718135838,-25.31098355931738,0.40625,1.1612920441430648,227.96875,0.0,0.6651057000822205,0.10033990578835938,0.10424361234143054,0.16121382590501854,1097.5697559213872
