day,year,slot,q,high
2025-07-21,2025,3,1.6303660317238555,False
2025-07-22,2025,0,1.6795798288814512,False
2025-07-22,2025,1,1.5101725366233283,False
2025-07-22,2025,2,1.847643897197933,True
2025-07-22,2025,3,1.580299972157575,False
2025-07-23,2025,0,2.459779862954059,True
2025-07-23,2025,1,1.8336203731921707,True
2025-07-23,2025,2,1.5010465418934942,False
2025-07-23,2025,3,1.728496411996707,False
2025-07-24,2025,0,1.6989764773314882,False
2025-07-24,2025,1,1.433522958150553,False
2025-07-24,2025,2,1.4630716649406788,False
2025-07-24,2025,3,1.7620036078943273,True
2025-07-25,2025,0,1.400502229795208,False
2025-07-25,2025,1,1.6007929882788259,False
2025-07-25,2025,2,1.4846815053980524,False
2025-07-25,2025,3,1.7077467260823291,False
2025-07-28,2025,0,2.2240318379780186,True
2025-07-28,2025,1,2.106165874001487,True
2025-07-28,2025,2,1.4939747826041387,False
2025-07-28,2025,3,1.5016551548122197,False
2025-07-29,2025,0,1.5497891798226848,False
2025-07-29,2025,1,1.301871462712537,False
2025-07-29,2025,2,1.9673198884994922,True
2025-07-29,2025,3,1.6866720997071378,False
2025-07-30,2025,0,1.782898570315936,True
2025-07-30,2025,1,1.5893197246922952,False
2025-07-30,2025,2,1.7229591999000105,False
2025-07-30,2025,3,2.542846269244388,True
2025-07-31,2025,0,1.6082934703421754,False
2025-07-31,2025,1,1.320471271562334,False
2025-07-31,2025,2,1.2588619364455451,False
2025-07-31,2025,3,1.3554843253609232,False
2025-08-01,2025,0,1.4363766138142646,False
2025-08-01,2025,1,1.3755160928225452,False
2025-08-01,2025,2,1.4985860942355478,False
2025-08-01,2025,3,1.7522729766150922,False
2025-08-04,2025,0,1.798283305904353,True
2025-08-04,2025,1,1.5756526591497397,False
2025-08-04,2025,2,1.4982282430053901,False
2025-08-04,2025,3,1.4083848104185137,False
2025-08-05,2025,0,1.382552341710329,False
2025-08-05,2025,1,1.82057286813119,True
2025-08-05,2025,2,1.451574794496453,False
2025-08-05,2025,3,1.2635825340543496,False
2025-08-06,2025,0,1.6487154099175045,False
2025-08-06,2025,1,1.7058357207647006,False
2025-08-06,2025,2,1.4014435230609088,False
2025-08-06,2025,3,1.2338445559508164,False
2025-08-07,2025,0,1.3114912498981974,False
2025-08-07,2025,1,1.5571925325945126,False
2025-08-07,2025,2,2.112090852084441,True
2025-08-07,2025,3,1.371735849241422,False
2025-08-08,2025,0,3.734875859286693,True
2025-08-08,2025,1,1.604298587059193,False
2025-08-08,2025,2,1.4933065667532337,False
2025-08-08,2025,3,1.3550941713914806,False
2025-08-11,2025,0,1.434017043848312,False
2025-08-11,2025,1,1.4363914701516731,False
2025-08-11,2025,2,1.5749262608148231,False
2025-08-11,2025,3,2.0308783832100086,True
2025-08-12,2025,0,1.269059409906778,False
2025-08-12,2025,1,1.3484254778623697,False
2025-08-12,2025,2,1.7317206273561154,False
2025-08-12,2025,3,1.5965258562431675,False
2025-08-13,2025,0,1.5790169426165512,False
2025-08-13,2025,1,1.716483271899972,False
2025-08-13,2025,2,1.6040924621763468,False
2025-08-13,2025,3,1.3443647821914881,False
2025-08-14,2025,0,1.518746731292494,False
2025-08-14,2025,1,1.854638160366679,True
2025-08-14,2025,2,1.325199769760411,False
2025-08-14,2025,3,1.5089153299637659,False
2025-08-15,2025,0,1.4343149403986024,False
2025-08-15,2025,1,1.623304979557568,False
2025-08-15,2025,2,1.8204559861952787,True
2025-08-15,2025,3,1.4393898553356335,False
2025-08-18,2025,0,1.8897590210100221,True
2025-08-18,2025,1,1.5463331946732408,False
2025-08-18,2025,2,1.232277976139835,False
2025-08-18,2025,3,1.2610584197258181,False
2025-08-19,2025,0,1.494715341056084,False
2025-08-19,2025,1,1.4344785020317798,False
2025-08-19,2025,2,1.638813617466837,False
2025-08-19,2025,3,1.621678908928958,False
2025-08-20,2025,0,1.7746136678612374,True
2025-08-20,2025,1,1.6469544508442608,False
2025-08-20,2025,2,1.4231930292184853,False
2025-08-20,2025,3,1.770662558328429,True
2025-08-21,2025,0,1.5208845106035984,False
2025-08-21,2025,1,1.650194012895244,False
2025-08-21,2025,2,1.359516362441554,False
2025-08-21,2025,3,2.1243362594067503,True
2025-08-22,2025,0,1.7880238505501826,True
2025-08-22,2025,1,1.3183786026376734,False
2025-08-22,2025,2,1.6759776991131887,False
2025-08-22,2025,3,1.3775555286761345,False
2025-08-25,2025,0,2.8280462662248453,True
2025-08-25,2025,1,1.565339542714276,False
2025-08-25,2025,2,1.6559133345518215,False
2025-08-25,2025,3,1.633696277847627,False
2025-08-26,2025,0,2.218772857374424,True
2025-08-26,2025,1,1.7486487120941223,False
2025-08-26,2025,2,1.559199076823181,False
2025-08-26,2025,3,1.202138557868078,False
2025-08-27,2025,0,1.7931364534454879,True
2025-08-27,2025,1,1.6348984672323286,False
2025-08-27,2025,2,1.4472696141578123,False
2025-08-27,2025,3,1.4428277591019094,False
2025-08-28,2025,0,1.5992118254353316,False
2025-08-28,2025,1,1.1761791134518933,False
2025-08-28,2025,2,1.4093157281530664,False
2025-08-28,2025,3,1.1816449909420408,False
2025-08-29,2025,0,3.0132114266442658,True
2025-08-29,2025,1,1.5553999906853515,False
2025-08-29,2025,2,1.6353201922835066,False
2025-08-29,2025,3,1.3858417160399505,False
2025-09-01,2025,0,1.6538781096600033,False
2025-09-01,2025,1,1.3116974965239292,False
2025-09-01,2025,2,1.6829158144024832,False
2025-09-01,2025,3,1.3518809819860853,False
2025-09-02,2025,0,1.2790657384928872,False
2025-09-02,2025,1,1.5082851574652694,False
2025-09-02,2025,2,2.0814427454408397,True
2025-09-02,2025,3,1.2917061125603506,False
2025-09-03,2025,0,1.7332269068814297,False
2025-09-03,2025,1,1.5732661050478924,False
2025-09-03,2025,2,1.2329515683760213,False
2025-09-03,2025,3,1.1983041636477103,False
2025-09-04,2025,0,1.3581863915442505,False
2025-09-04,2025,1,1.2875967884237383,False
2025-09-04,2025,2,1.6903840080355417,False
2025-09-04,2025,3,1.6107265999633162,False
2025-09-05,2025,0,1.4094657094569838,False
2025-09-05,2025,1,1.571156392326847,False
2025-09-05,2025,2,1.410312698225334,False
2025-09-05,2025,3,1.3848118749870475,False
2025-09-08,2025,0,1.792166690231112,True
2025-09-08,2025,1,1.2632665686728592,False
2025-09-08,2025,2,1.3863375034214527,False
2025-09-08,2025,3,1.6774949674879611,False
2025-09-09,2025,0,2.298020793046122,True
2025-09-09,2025,1,1.383175594892742,False
2025-09-09,2025,2,1.1730850242778657,False
2025-09-09,2025,3,1.7017178227488317,False
2025-09-10,2025,0,1.6878368246879123,False
2025-09-10,2025,1,1.7100907543548554,False
2025-09-10,2025,2,1.3552716546478476,False
2025-09-10,2025,3,1.5048181654934876,False
2025-09-11,2025,0,1.4734255966614416,False
2025-09-11,2025,1,1.3584406814528356,False
2025-09-11,2025,2,1.6924499167837115,False
2025-09-11,2025,3,1.613866631984664,False
2025-09-12,2025,0,1.6534064240670945,False
2025-09-12,2025,1,1.375965755036821,False
2025-09-12,2025,2,1.4478592161693007,False
2025-09-12,2025,3,1.5190381147296754,False
2025-09-15,2025,0,1.454279190452795,False
2025-09-15,2025,1,1.70718790210969,False
2025-09-15,2025,2,1.6271265522656728,False
2025-09-15,2025,3,1.5145967145755737,False
2025-09-16,2025,0,1.5176272928354273,False
2025-09-16,2025,1,1.672118084427168,False
2025-09-16,2025,2,1.2436158564757156,False
2025-09-16,2025,3,1.2939119534448364,False
2025-09-17,2025,0,1.3036278399505943,False
2025-09-17,2025,1,1.4014031278580743,False
2025-09-17,2025,2,1.9039391315242364,True
2025-09-17,2025,3,1.7064768834441246,False
2025-09-18,2025,0,1.5488481663397577,False
2025-09-18,2025,1,1.36060300640677,False
2025-09-18,2025,2,1.472529977600661,False
2025-09-18,2025,3,1.2959282054005261,False
2025-09-19,2025,0,1.6948483587608942,False
2025-09-19,2025,1,1.2705880263886666,False
2025-09-19,2025,2,1.2265345805205818,False
2025-09-19,2025,3,1.6082500751396658,False
2025-09-22,2025,0,1.658477786039143,False
2025-09-22,2025,1,1.5512033319479723,False
2025-09-22,2025,2,1.543668729296879,False
2025-09-22,2025,3,1.5320008694817342,False
2025-09-23,2025,0,1.281140396493894,False
2025-09-23,2025,1,1.6816089006040134,False
2025-09-23,2025,2,1.279672352235257,False
2025-09-23,2025,3,1.6353108982858897,False
2025-09-24,2025,0,2.0084857632930304,True
2025-09-24,2025,1,1.3988500574556157,False
2025-09-24,2025,2,1.7109156368894902,False
2025-09-24,2025,3,1.7053336202662466,False
2025-09-25,2025,0,1.555534316955363,False
2025-09-25,2025,1,1.8504851885755806,True
2025-09-25,2025,2,1.3237036766391754,False
2025-09-25,2025,3,1.710826426727686,False
2025-09-26,2025,0,1.4604065906945507,False
2025-09-26,2025,1,1.348790849201149,False
2025-09-26,2025,2,1.6133266919532059,False
2025-09-26,2025,3,1.4003656109953386,False
2025-09-29,2025,0,2.1926443117195396,True
2025-09-29,2025,1,1.546603508903074,False
2025-09-29,2025,2,1.8642884403804727,True
2025-09-29,2025,3,1.5336483182776504,False
2025-09-30,2025,0,1.6619872478267645,False
2025-09-30,2025,1,1.6874625467685678,False
2025-09-30,2025,2,2.1938836832473463,True
2025-09-30,2025,3,1.9504632540705311,True
2025-10-09,2025,0,1.9899204328825149,True
2025-10-09,2025,1,1.57167451561846,False
2025-10-09,2025,2,1.4187479020537472,False
2025-10-09,2025,3,1.403439672618065,False
2025-10-10,2025,0,2.664605485793399,True
2025-10-10,2025,1,1.714019912757149,False
2025-10-10,2025,2,1.2792728681020284,False
2025-10-10,2025,3,1.7227032823129729,False
2025-10-13,2025,0,1.4701814083507672,False
2025-10-13,2025,1,1.7359138178786273,False
2025-10-13,2025,2,1.4306692015947067,False
2025-10-13,2025,3,2.1018169483179245,True
2025-10-14,2025,0,1.2380765806201859,False
2025-10-14,2025,1,1.3811070556527516,False
2025-10-14,2025,2,1.7639582366905704,True
2025-10-14,2025,3,1.2888697571809988,False
2025-10-15,2025,0,1.7344493013126663,False
2025-10-15,2025,1,1.6244942046106066,False
2025-10-15,2025,2,1.487701005455555,False
2025-10-15,2025,3,1.8711432727136827,True
2025-10-16,2025,0,1.4637019798982176,False
2025-10-16,2025,1,1.2161421780496013,False
2025-10-16,2025,2,1.4450819642360984,False
2025-10-16,2025,3,1.3705858045068402,False
2025-10-17,2025,0,1.5388111796567725,False
2025-10-17,2025,1,1.7307592021353773,False
2025-10-17,2025,2,1.6349638241099882,False
2025-10-17,2025,3,1.839164507140116,True
2025-10-20,2025,0,1.7446295594147714,False
2025-10-20,2025,1,1.7693558851609397,True
2025-10-20,2025,2,1.2192625376458204,False
2025-10-20,2025,3,1.3096653775419542,False
2025-10-21,2025,0,1.563484176965903,False
2025-10-21,2025,1,1.4294286789123842,False
2025-10-21,2025,2,1.3272185946810235,False
2025-10-21,2025,3,1.7629034349151071,True
2025-10-22,2025,0,1.633480992332748,False
2025-10-22,2025,1,1.688816304298819,False
2025-10-22,2025,2,1.6030379974028421,False
2025-10-22,2025,3,1.5209684791579678,False
2025-10-23,2025,0,1.671250375671999,False
2025-10-23,2025,1,1.6950653663460953,False
2025-10-23,2025,2,1.6251125582412635,False
2025-10-23,2025,3,1.4002438119078526,False
2025-10-24,2025,0,2.049814175581503,True
2025-10-24,2025,1,1.3360379394995108,False
2025-10-24,2025,2,1.3824745549050208,False
2025-10-24,2025,3,1.7186871802741703,False
2025-10-27,2025,0,1.4768682376279691,False
2025-10-27,2025,1,1.7102573951082924,False
2025-10-27,2025,2,1.590595818113948,False
2025-10-27,2025,3,2.824966048442994,True
2025-10-28,2025,0,1.4499005089203278,False
2025-10-28,2025,1,1.9063043399485207,True
2025-10-28,2025,2,1.3163254939525704,False
2025-10-28,2025,3,1.576383610308258,False
2025-10-29,2025,0,1.4522377572675003,False
2025-10-29,2025,1,1.4266841342957395,False
2025-10-29,2025,2,1.3302547881928344,False
2025-10-29,2025,3,1.4678923421466268,False
2025-10-30,2025,0,1.5918135253363388,False
2025-10-30,2025,1,1.6011463363579022,False
2025-10-30,2025,2,1.9241174050925978,True
2025-10-30,2025,3,1.6081079363086135,False
2025-10-31,2025,0,2.2758696227166637,True
2025-10-31,2025,1,1.3190040721099914,False
2025-10-31,2025,2,1.2460947577958614,False
2025-10-31,2025,3,1.3792217812511482,False
2025-11-03,2025,0,1.7402874155164307,False
2025-11-03,2025,1,1.5020106989713264,False
2025-11-03,2025,2,1.576321880646176,False
2025-11-03,2025,3,1.860007497013682,True
2025-11-04,2025,0,1.4799331876360422,False
2025-11-04,2025,1,1.6404432137263352,False
2025-11-04,2025,2,1.3114859703215518,False
2025-11-04,2025,3,1.6351680216173066,False
2025-11-05,2025,0,2.2327098028736456,True
2025-11-05,2025,1,1.1911616968336642,False
2025-11-05,2025,2,1.570727448735092,False
2025-11-05,2025,3,1.311945983901278,False
2025-11-06,2025,0,1.763787929466644,True
2025-11-06,2025,1,1.1395665418123275,False
2025-11-06,2025,2,1.5270619101201222,False
2025-11-06,2025,3,1.48279496401647,False
2025-11-07,2025,0,2.4524927764377646,True
2025-11-07,2025,1,1.3026484530103897,False
2025-11-07,2025,2,1.368838345012939,False
2025-11-07,2025,3,1.4179758207425421,False
2025-11-10,2025,0,1.4112825868704522,False
2025-11-10,2025,1,1.5988677266373184,False
2025-11-10,2025,2,1.675990427979898,False
2025-11-10,2025,3,1.5801056504975317,False
2025-11-11,2025,0,1.9822658750388413,True
2025-11-11,2025,1,1.427218894830143,False
2025-11-11,2025,2,1.5923421641797095,False
2025-11-11,2025,3,1.5493324905817882,False
2025-11-12,2025,0,2.4058680573850024,True
2025-11-12,2025,1,1.3999333596529966,False
2025-11-12,2025,2,1.579154179490866,False
2025-11-12,2025,3,1.8717679812535228,True
2025-11-13,2025,0,1.2638520870287455,False
2025-11-13,2025,1,1.4131585796193937,False
2025-11-13,2025,2,1.559712197697075,False
2025-11-13,2025,3,1.4132600591855924,False
2025-11-14,2025,0,2.7529412083409945,True
2025-11-14,2025,1,2.164469555697756,True
2025-11-14,2025,2,1.638841707708782,False
2025-11-14,2025,3,1.4424996264615275,False
2025-11-17,2025,0,1.6686306031799374,False
2025-11-17,2025,1,1.7090360057189544,False
2025-11-17,2025,2,1.4500676252149614,False
2025-11-17,2025,3,1.9158463710441724,True
2025-11-18,2025,0,1.5316969854140894,False
2025-11-18,2025,1,1.2795167571230293,False
2025-11-18,2025,2,1.5901157959328491,False
2025-11-18,2025,3,1.5530977359899505,False
2025-11-19,2025,0,1.595704466878803,False
2025-11-19,2025,1,1.852148560086069,True
2025-11-19,2025,2,1.6584454379721887,False
2025-11-19,2025,3,1.5006901355308115,False
2025-11-20,2025,0,1.8161240729866384,True
2025-11-20,2025,1,1.296068997097451,False
2025-11-20,2025,2,1.3161523772620296,False
2025-11-20,2025,3,1.4546677686865666,False
2025-11-21,2025,0,2.2072753709024866,True
2025-11-21,2025,1,1.5764429788430387,False
2025-11-21,2025,2,1.383185419813771,False
2025-11-21,2025,3,1.3221593151270483,False
2025-11-24,2025,0,1.4063916555111158,False
2025-11-24,2025,1,1.6385592805581513,False
2025-11-24,2025,2,1.2425499616720432,False
2025-11-24,2025,3,1.187004266568746,False
2025-11-25,2025,0,1.9310996841825387,True
2025-11-25,2025,1,1.347360227087834,False
2025-11-25,2025,2,1.723185745938389,False
2025-11-25,2025,3,1.4457446896032298,False
2025-11-26,2025,0,1.3508231217885598,False
2025-11-26,2025,1,1.4939117666905954,False
2025-11-26,2025,2,1.87971273999115,True
2025-11-26,2025,3,1.4697087919146543,False
2025-11-27,2025,0,1.9623300307529803,True
2025-11-27,2025,1,1.5305003935556274,False
2025-11-27,2025,2,1.4254701016039786,False
2025-11-27,2025,3,1.446117027676457,False
2025-11-28,2025,0,1.4289052963033824,False
2025-11-28,2025,1,1.9213656668605439,True
2025-11-28,2025,2,1.823565245127523,True
2025-11-28,2025,3,1.5672226236767415,False
2025-12-01,2025,0,2.4087198638763927,True
2025-12-01,2025,1,1.443278968053722,False
2025-12-01,2025,2,1.5197534072826184,False
2025-12-01,2025,3,1.3452624042719115,False
2025-12-02,2025,0,1.6444052159552804,False
2025-12-02,2025,1,1.3702490255154047,False
2025-12-02,2025,2,1.4298228975859486,False
2025-12-02,2025,3,1.233332667730058,False
2025-12-03,2025,0,1.4406556919989417,False
2025-12-03,2025,1,1.1461728639094093,False
2025-12-03,2025,2,1.275970941639734,False
2025-12-03,2025,3,1.607909434235341,False
2025-12-04,2025,0,1.4939724628401965,False
2025-12-04,2025,1,1.5435457670260981,False
2025-12-04,2025,2,1.456542143946341,False
2025-12-04,2025,3,1.412974108792102,False
2025-12-05,2025,0,1.5901804503599195,False
2025-12-05,2025,1,1.2438043409876804,False
2025-12-05,2025,2,1.2804308064271641,False
2025-12-05,2025,3,1.356624006782562,False
2025-12-08,2025,0,1.6066697261368537,False
2025-12-08,2025,1,1.36500121027082,False
2025-12-08,2025,2,1.3501615545753678,False
2025-12-08,2025,3,1.4931041768397648,False
2025-12-09,2025,0,1.483998313198599,False
2025-12-09,2025,1,1.2749707958740393,False
2025-12-09,2025,2,1.3134998920145062,False
2025-12-09,2025,3,1.4541902001619904,False
2025-12-10,2025,0,2.3977598858787306,True
2025-12-10,2025,1,2.126359900956408,True
2025-12-10,2025,2,1.1579739965010913,False
2025-12-10,2025,3,1.9132940946202142,True
2025-12-11,2025,0,1.1538710946863058,False
2025-12-11,2025,1,1.5192438167893088,False
2025-12-11,2025,2,1.3786322590429645,False
2025-12-11,2025,3,1.6277229488508986,False
2025-12-12,2025,0,1.627380130764387,False
2025-12-12,2025,1,1.4209723727299421,False
2025-12-12,2025,2,2.4226735561913286,True
2025-12-12,2025,3,1.472264490986874,False
2025-12-15,2025,0,2.703945153517091,True
2025-12-15,2025,1,1.4034735351117416,False
2025-12-15,2025,2,1.357773472725184,False
2025-12-15,2025,3,1.84087489664854,True
2025-12-16,2025,0,1.8675979734854842,True
2025-12-16,2025,1,1.5204260465350263,False
2025-12-16,2025,2,1.552893964062409,False
2025-12-16,2025,3,1.5512588491142607,False
2025-12-17,2025,0,1.5739300455953602,False
2025-12-17,2025,1,1.2924221723237397,False
2025-12-17,2025,2,1.2965227833959627,False
2025-12-17,2025,3,1.9904324690919926,True
2025-12-18,2025,0,1.8503882389738777,True
2025-12-18,2025,1,1.3687173111232844,False
2025-12-18,2025,2,2.1336922256648485,True
2025-12-18,2025,3,1.4517052601951705,False
2025-12-19,2025,0,1.5486227672549133,False
2025-12-19,2025,1,1.4779466323073978,False
2025-12-19,2025,2,1.7252177178271921,False
2025-12-19,2025,3,1.3708411649405527,False
2025-12-22,2025,0,3.0401795670693703,True
2025-12-22,2025,1,1.7271958347519718,False
2025-12-22,2025,2,1.5189654242031092,False
2025-12-22,2025,3,1.3488796711024944,False
2025-12-23,2025,0,1.6619412876027482,False
2025-12-23,2025,1,1.3685069936329657,False
2025-12-23,2025,2,1.4029051220539992,False
2025-12-23,2025,3,1.3486100968189443,False
2025-12-24,2025,0,1.4516079023684587,False
2025-12-24,2025,1,1.51062138062922,False
2025-12-24,2025,2,1.460879396148716,False
2025-12-24,2025,3,1.4137836834504525,False
2025-12-25,2025,0,1.6736041109844777,False
2025-12-25,2025,1,1.4586596918650767,False
2025-12-25,2025,2,1.4316328168513537,False
2025-12-25,2025,3,1.331269322012397,False
2025-12-26,2025,0,1.24012193359712,False
2025-12-26,2025,1,2.100453777763244,True
2025-12-26,2025,2,1.5225652379255243,False
2025-12-26,2025,3,1.9824187122736006,True
2025-12-29,2025,0,2.1341916718617395,True
2025-12-29,2025,1,1.5458899695610426,False
2025-12-29,2025,2,2.1588359922559057,True
2025-12-29,2025,3,1.2750723756641098,False
2025-12-30,2025,0,2.0797886303208264,True
2025-12-30,2025,1,1.2232775233630513,False
2025-12-30,2025,2,1.9099932127756554,True
2025-12-30,2025,3,1.5087626497708533,False
2025-12-31,2025,0,1.3570744845592493,False
2025-12-31,2025,1,1.3075628782649236,False
2025-12-31,2025,2,1.9031130442937452,True
2025-12-31,2025,3,1.6285711069172861,False
