day,symbol,session,field,delta,grid_points,valid_points,mean_age_seconds
2025-07-24,588000.SSE,am,last,60,121,121,0.0
2025-07-24,588000.SSE,am,last,300,25,25,0.0
2025-07-24,588000.SSE,pm,mid,3,2401,2401,0.0
2025-07-24,588000.SSE,pm,mid,15,481,481,0.0
2025-07-24,588000.SSE,pm,mid,30,241,241,0.0
2025-07-24,588000.SSE,pm,mid,60,121,121,0.0
2025-07-24,588000.SSE,pm,mid,300,25,25,0.0
2025-07-24,588000.SSE,pm,last,3,2401,2401,0.0
2025-07-24,588000.SSE,pm,last,15,481,481,0.0
2025-07-24,588000.SSE,pm,last,30,241,241,0.0
2025-07-24,588000.SSE,pm,last,60,121,121,0.0
2025-07-24,588000.SSE,pm,last,300,25,25,0.0
2025-07-24,588080.SSE,am,mid,3,2401,2400,1.0
2025-07-24,588080.SSE,am,mid,15,481,480,1.0
2025-07-24,588080.SSE,am,mid,30,241,240,1.0
2025-07-24,588080.SSE,am,mid,60,121,120,1.0
2025-07-24,588080.SSE,am,mid,300,25,24,1.0
2025-07-24,588080.SSE,am,last,3,2401,2400,1.0
2025-07-24,588080.SSE,am,last,15,481,480,1.0
2025-07-24,588080.SSE,am,last,30,241,240,1.0
2025-07-24,588080.SSE,am,last,60,121,120,1.0
2025-07-24,588080.SSE,am,last,300,25,24,1.0
2025-07-24,588080.SSE,pm,mid,3,2401,2399,1.0
2025-07-24,588080.SSE,pm,mid,15,481,479,1.0
2025-07-24,588080.SSE,pm,mid,30,241,240,1.0
2025-07-24,588080.SSE,pm,mid,60,121,120,1.0
2025-07-24,588080.SSE,pm,mid,300,25,24,1.0
2025-07-24,588080.SSE,pm,last,3,2401,2399,1.0
2025-07-24,588080.SSE,pm,last,15,481,479,1.0
2025-07-24,588080.SSE,pm,last,30,241,240,1.0
2025-07-24,588080.SSE,pm,last,60,121,120,1.0
2025-07-24,588080.SSE,pm,last,300,25,24,1.0
2025-07-25,588000.SSE,am,mid,3,2401,2401,0.0
2025-07-25,588000.SSE,am,mid,15,481,481,0.0
2025-07-25,588000.SSE,am,mid,30,241,241,0.0
2025-07-25,588000.SSE,am,mid,60,121,121,0.0
2025-07-25,588000.SSE,am,mid,300,25,25,0.0
2025-07-25,588000.SSE,am,last,3,2401,2401,0.0
2025-07-25,588000.SSE,am,last,15,481,481,0.0
2025-07-25,588000.SSE,am,last,30,241,241,0.0
2025-07-25,588000.SSE,am,last,60,121,121,0.0
2025-07-25,588000.SSE,am,last,300,25,25,0.0
2025-07-25,588000.SSE,pm,mid,3,2401,2401,0.0
2025-07-25,588000.SSE,pm,mid,15,481,481,0.0
2025-07-25,588000.SSE,pm,mid,30,241,241,0.0
2025-07-25,588000.SSE,pm,mid,60,121,121,0.0
2025-07-25,588000.SSE,pm,mid,300,25,25,0.0
2025-07-25,588000.SSE,pm,last,3,2401,2401,0.0
2025-07-25,588000.SSE,pm,last,15,481,481,0.0
2025-07-25,588000.SSE,pm,last,30,241,241,0.0
2025-07-25,588000.SSE,pm,last,60,121,121,0.0
2025-07-25,588000.SSE,pm,last,300,25,25,0.0
2025-07-25,588080.SSE,am,mid,3,2401,2397,2.0
2025-07-25,588080.SSE,am,mid,15,481,478,2.0
2025-07-25,588080.SSE,am,mid,30,241,238,2.0
2025-07-25,588080.SSE,am,mid,60,121,120,2.0
2025-07-25,588080.SSE,am,mid,300,25,24,2.0
2025-07-25,588080.SSE,am,last,3,2401,2397,2.0
2025-07-25,588080.SSE,am,last,15,481,478,2.0
2025-07-25,588080.SSE,am,last,30,241,238,2.0
2025-07-25,588080.SSE,am,last,60,121,120,2.0
2025-07-25,588080.SSE,am,last,300,25,24,2.0
2025-07-25,588080.SSE,pm,mid,3,2401,2400,2.0
2025-07-25,588080.SSE,pm,mid,15,481,480,2.0
2025-07-25,588080.SSE,pm,mid,30,241,240,2.0
2025-07-25,588080.SSE,pm,mid,60,121,120,2.0
2025-07-25,588080.SSE,pm,mid,300,25,24,2.0
2025-07-25,588080.SSE,pm,last,3,2401,2400,2.0
2025-07-25,588080.SSE,pm,last,15,481,480,2.0
2025-07-25,588080.SSE,pm,last,30,241,240,2.0
2025-07-25,588080.SSE,pm,last,60,121,120,2.0
2025-07-25,588080.SSE,pm,last,300,25,24,2.0
2025-07-28,588000.SSE,am,mid,3,2401,2400,2.0
2025-07-28,588000.SSE,am,mid,15,481,480,2.0
2025-07-28,588000.SSE,am,mid,30,241,240,2.0
2025-07-28,588000.SSE,am,mid,60,121,120,2.0
2025-07-28,588000.SSE,am,mid,300,25,24,2.0
2025-07-28,588000.SSE,am,last,3,2401,2400,2.0
2025-07-28,588000.SSE,am,last,15,481,480,2.0
2025-07-28,588000.SSE,am,last,30,241,240,2.0
2025-07-28,588000.SSE,am,last,60,121,120,2.0
2025-07-28,588000.SSE,am,last,300,25,24,2.0
2025-07-28,588000.SSE,pm,mid,3,2401,2400,2.0
2025-07-28,588000.SSE,pm,mid,15,481,480,2.0
2025-07-28,588000.SSE,pm,mid,30,241,240,2.0
2025-07-28,588000.SSE,pm,mid,60,121,120,2.0
2025-07-28,588000.SSE,pm,mid,300,25,24,2.0
2025-07-28,588000.SSE,pm,last,3,2401,2400,2.0
2025-07-28,588000.SSE,pm,last,15,481,480,2.0
2025-07-28,588000.SSE,pm,last,30,241,240,2.0
2025-07-28,588000.SSE,pm,last,60,121,120,2.0
2025-07-28,588000.SSE,pm,last,300,25,24,2.0
2025-07-28,588080.SSE,am,mid,3,2401,2400,2.0
2025-07-28,588080.SSE,am,mid,15,481,480,2.0
2025-07-28,588080.SSE,am,mid,30,241,240,2.0
2025-07-28,588080.SSE,am,mid,60,121,120,2.0
2025-07-28,588080.SSE,am,mid,300,25,24,2.0
2025-07-28,588080.SSE,am,last,3,2401,2400,2.0
2025-07-28,588080.SSE,am,last,15,481,480,2.0
2025-07-28,588080.SSE,am,last,30,241,240,2.0
2025-07-28,588080.SSE,am,last,60,121,120,2.0
2025-07-28,588080.SSE,am,last,300,25,24,2.0
2025-07-28,588080.SSE,pm,mid,3,2401,2398,2.0
2025-07-28,588080.SSE,pm,mid,15,481,480,2.0
2025-07-28,588080.SSE,pm,mid,30,241,240,2.0
2025-07-28,588080.SSE,pm,mid,60,121,120,2.0
2025-07-28,588080.SSE,pm,mid,300,25,24,2.0
2025-07-28,588080.SSE,pm,last,3,2401,2398,2.0
2025-07-28,588080.SSE,pm,last,15,481,480,2.0
2025-07-28,588080.SSE,pm,last,30,241,240,2.0
2025-07-28,588080.SSE,pm,last,60,121,120,2.0
2025-07-28,588080.SSE,pm,last,300,25,24,2.0
2025-07-29,588000.SSE,am,mid,3,2401,2400,1.0
2025-07-29,588000.SSE,am,mid,15,481,480,1.0
2025-07-29,588000.SSE,am,mid,30,241,240,1.0
2025-07-29,588000.SSE,am,mid,60,121,120,1.0
2025-07-29,588000.SSE,am,mid,300,25,24,1.0
2025-07-29,588000.SSE,am,last,3,2401,2400,1.0
2025-07-29,588000.SSE,am,last,15,481,480,1.0
2025-07-29,588000.SSE,am,last,30,241,240,1.0
2025-07-29,588000.SSE,am,last,60,121,120,1.0
2025-07-29,588000.SSE,am,last,300,25,24,1.0
2025-07-29,588000.SSE,pm,mid,3,2401,2400,1.0
2025-07-29,588000.SSE,pm,mid,15,481,480,1.0
2025-07-29,588000.SSE,pm,mid,30,241,240,1.0
2025-07-29,588000.SSE,pm,mid,60,121,120,1.0
2025-07-29,588000.SSE,pm,mid,300,25,24,1.0
2025-07-29,588000.SSE,pm,last,3,2401,2400,1.0
2025-07-29,588000.SSE,pm,last,15,481,480,1.0
2025-07-29,588000.SSE,pm,last,30,241,240,1.0
2025-07-29,588000.SSE,pm,last,60,121,120,1.0
2025-07-29,588000.SSE,pm,last,300,25,24,1.0
2025-07-29,588080.SSE,am,mid,3,2401,2401,0.0
2025-07-29,588080.SSE,am,mid,15,481,481,0.0
2025-07-29,588080.SSE,am,mid,30,241,241,0.0
2025-07-29,588080.SSE,am,mid,60,121,121,0.0
2025-07-29,588080.SSE,am,mid,300,25,25,0.0
2025-07-29,588080.SSE,am,last,3,2401,2401,0.0
2025-07-29,588080.SSE,am,last,15,481,481,0.0
2025-07-29,588080.SSE,am,last,30,241,241,0.0
2025-07-29,588080.SSE,am,last,60,121,121,0.0
2025-07-29,588080.SSE,am,last,300,25,25,0.0
2025-07-29,588080.SSE,pm,mid,3,2401,2401,0.0024989587671803417
2025-07-29,588080.SSE,pm,mid,15,481,481,0.0
2025-07-29,588080.SSE,pm,mid,30,241,241,0.0
2025-07-29,588080.SSE,pm,mid,60,121,121,0.0
2025-07-29,588080.SSE,pm,mid,300,25,25,0.0
2025-07-29,588080.SSE,pm,last,3,2401,2401,0.0024989587671803417
2025-07-29,588080.SSE,pm,last,15,481,481,0.0
2025-07-29,588080.SSE,pm,last,30,241,241,0.0
2025-07-29,588080.SSE,pm,last,60,121,121,0.0
2025-07-29,588080.SSE,pm,last,300,25,25,0.0
2025-07-30,588000.SSE,am,mid,3,2401,2400,2.0
2025-07-30,588000.SSE,am,mid,15,481,480,2.0
2025-07-30,588000.SSE,am,mid,30,241,240,2.0
2025-07-30,588000.SSE,am,mid,60,121,120,2.0
2025-07-30,588000.SSE,am,mid,300,25,24,2.0
2025-07-30,588000.SSE,am,last,3,2401,2400,2.0
2025-07-30,588000.SSE,am,last,15,481,480,2.0
2025-07-30,588000.SSE,am,last,30,241,240,2.0
2025-07-30,588000.SSE,am,last,60,121,120,2.0
2025-07-30,588000.SSE,am,last,300,25,24,2.0
2025-07-30,588000.SSE,pm,mid,3,2401,2400,2.0
2025-07-30,588000.SSE,pm,mid,15,481,480,2.0
2025-07-30,588000.SSE,pm,mid,30,241,240,2.0
2025-07-30,588000.SSE,pm,mid,60,121,120,2.0
2025-07-30,588000.SSE,pm,mid,300,25,24,2.0
2025-07-30,588000.SSE,pm,last,3,2401,2400,2.0
2025-07-30,588000.SSE,pm,last,15,481,480,2.0
2025-07-30,588000.SSE,pm,last,30,241,240,2.0
2025-07-30,588000.SSE,pm,last,60,121,120,2.0
2025-07-30,588000.SSE,pm,last,300,25,24,2.0
2025-07-30,588080.SSE,am,mid,3,2401,2400,1.0
2025-07-30,588080.SSE,am,mid,15,481,480,1.0
2025-07-30,588080.SSE,am,mid,30,241,240,1.0
2025-07-30,588080.SSE,am,mid,60,121,120,1.0
2025-07-30,588080.SSE,am,mid,300,25,24,1.0
2025-07-30,588080.SSE,am,last,3,2401,2400,1.0
2025-07-30,588080.SSE,am,last,15,481,480,1.0
2025-07-30,588080.SSE,am,last,30,241,240,1.0
2025-07-30,588080.SSE,am,last,60,121,120,1.0
2025-07-30,588080.SSE,am,last,300,25,24,1.0
2025-07-30,588080.SSE,pm,mid,3,2401,2400,1.0
2025-07-30,588080.SSE,pm,mid,15,481,480,1.0
2025-07-30,588080.SSE,pm,mid,30,241,240,1.0
2025-07-30,588080.SSE,pm,mid,60,121,120,1.0
2025-07-30,588080.SSE,pm,mid,300,25,24,1.0
2025-07-30,588080.SSE,pm,last,3,2401,2400,1.0
2025-07-30,588080.SSE,pm,last,15,481,480,1.0
2025-07-30,588080.SSE,pm,last,30,241,240,1.0
2025-07-30,588080.SSE,pm,last,60,121,120,1.0
2025-07-30,588080.SSE,pm,last,300,25,24,1.0
2025-07-31,588000.SSE,am,mid,3,2401,2400,2.0
2025-07-31,588000.SSE,am,mid,15,481,480,2.0
2025-07-31,588000.SSE,am,mid,30,241,240,2.0
2025-07-31,588000.SSE,am,mid,60,121,120,2.0
2025-07-31,588000.SSE,am,mid,300,25,24,2.0
2025-07-31,588000.SSE,am,last,3,2401,2400,2.0
2025-07-31,588000.SSE,am,last,15,481,480,2.0
2025-07-31,588000.SSE,am,last,30,241,240,2.0
2025-07-31,588000.SSE,am,last,60,121,120,2.0
2025-07-31,588000.SSE,am,last,300,25,24,2.0
2025-07-31,588000.SSE,pm,mid,3,2401,2400,2.0
2025-07-31,588000.SSE,pm,mid,15,481,480,2.0
2025-07-31,588000.SSE,pm,mid,30,241,240,2.0
2025-07-31,588000.SSE,pm,mid,60,121,120,2.0
2025-07-31,588000.SSE,pm,mid,300,25,24,2.0
2025-07-31,588000.SSE,pm,last,3,2401,2400,2.0
2025-07-31,588000.SSE,pm,last,15,481,480,2.0
2025-07-31,588000.SSE,pm,last,30,241,240,2.0
2025-07-31,588000.SSE,pm,last,60,121,120,2.0
2025-07-31,588000.SSE,pm,last,300,25,24,2.0
2025-07-31,588080.SSE,am,mid,3,2401,2399,2.0
2025-07-31,588080.SSE,am,mid,15,481,480,2.0
2025-07-31,588080.SSE,am,mid,30,241,240,2.0
2025-07-31,588080.SSE,am,mid,60,121,120,2.0
2025-07-31,588080.SSE,am,mid,300,25,24,2.0
2025-07-31,588080.SSE,am,last,3,2401,2399,2.0
2025-07-31,588080.SSE,am,last,15,481,480,2.0
2025-07-31,588080.SSE,am,last,30,241,240,2.0
2025-07-31,588080.SSE,am,last,60,121,120,2.0
2025-07-31,588080.SSE,am,last,300,25,24,2.0
2025-07-31,588080.SSE,pm,mid,3,2401,2400,2.0
2025-07-31,588080.SSE,pm,mid,15,481,480,2.0
2025-07-31,588080.SSE,pm,mid,30,241,240,2.0
2025-07-31,588080.SSE,pm,mid,60,121,120,2.0
2025-07-31,588080.SSE,pm,mid,300,25,24,2.0
2025-07-31,588080.SSE,pm,last,3,2401,2400,2.0
2025-07-31,588080.SSE,pm,last,15,481,480,2.0
2025-07-31,588080.SSE,pm,last,30,241,240,2.0
2025-07-31,588080.SSE,pm,last,60,121,120,2.0
2025-07-31,588080.SSE,pm,last,300,25,24,2.0
2025-08-01,588000.SSE,am,mid,3,2401,2400,1.0
2025-08-01,588000.SSE,am,mid,15,481,480,1.0
2025-08-01,588000.SSE,am,mid,30,241,240,1.0
2025-08-01,588000.SSE,am,mid,60,121,120,1.0
2025-08-01,588000.SSE,am,mid,300,25,24,1.0
2025-08-01,588000.SSE,am,last,3,2401,2400,1.0
2025-08-01,588000.SSE,am,last,15,481,480,1.0
2025-08-01,588000.SSE,am,last,30,241,240,1.0
2025-08-01,588000.SSE,am,last,60,121,120,1.0
2025-08-01,588000.SSE,am,last,300,25,24,1.0
2025-08-01,588000.SSE,pm,mid,3,2401,2400,1.0
2025-08-01,588000.SSE,pm,mid,15,481,480,1.0
2025-08-01,588000.SSE,pm,mid,30,241,240,1.0
2025-08-01,588000.SSE,pm,mid,60,121,120,1.0
2025-08-01,588000.SSE,pm,mid,300,25,24,1.0
2025-08-01,588000.SSE,pm,last,3,2401,2400,1.0
2025-08-01,588000.SSE,pm,last,15,481,480,1.0
2025-08-01,588000.SSE,pm,last,30,241,240,1.0
2025-08-01,588000.SSE,pm,last,60,121,120,1.0
2025-08-01,588000.SSE,pm,last,300,25,24,1.0
2025-08-01,588080.SSE,am,mid,3,2401,2398,1.0
2025-08-01,588080.SSE,am,mid,15,481,480,1.0
2025-08-01,588080.SSE,am,mid,30,241,240,1.0
2025-08-01,588080.SSE,am,mid,60,121,120,1.0
2025-08-01,588080.SSE,am,mid,300,25,24,1.0
2025-08-01,588080.SSE,am,last,3,2401,2398,1.0
2025-08-01,588080.SSE,am,last,15,481,480,1.0
2025-08-01,588080.SSE,am,last,30,241,240,1.0
2025-08-01,588080.SSE,am,last,60,121,120,1.0
2025-08-01,588080.SSE,am,last,300,25,24,1.0
2025-08-01,588080.SSE,pm,mid,3,2401,2400,1.0
2025-08-01,588080.SSE,pm,mid,15,481,480,1.0
2025-08-01,588080.SSE,pm,mid,30,241,240,1.0
2025-08-01,588080.SSE,pm,mid,60,121,120,1.0
2025-08-01,588080.SSE,pm,mid,300,25,24,1.0
2025-08-01,588080.SSE,pm,last,3,2401,2400,1.0
2025-08-01,588080.SSE,pm,last,15,481,480,1.0
2025-08-01,588080.SSE,pm,last,30,241,240,1.0
2025-08-01,588080.SSE,pm,last,60,121,120,1.0
2025-08-01,588080.SSE,pm,last,300,25,24,1.0
2025-08-04,588000.SSE,am,mid,3,2401,2400,2.0
2025-08-04,588000.SSE,am,mid,15,481,480,2.0
2025-08-04,588000.SSE,am,mid,30,241,240,2.0
2025-08-04,588000.SSE,am,mid,60,121,120,2.0
2025-08-04,588000.SSE,am,mid,300,25,24,2.0
2025-08-04,588000.SSE,am,last,3,2401,2400,2.0
2025-08-04,588000.SSE,am,last,15,481,480,2.0
2025-08-04,588000.SSE,am,last,30,241,240,2.0
2025-08-04,588000.SSE,am,last,60,121,120,2.0
2025-08-04,588000.SSE,am,last,300,25,24,2.0
2025-08-04,588000.SSE,pm,mid,3,2401,2400,2.0
2025-08-04,588000.SSE,pm,mid,15,481,480,2.0
2025-08-04,588000.SSE,pm,mid,30,241,240,2.0
2025-08-04,588000.SSE,pm,mid,60,121,120,2.0
2025-08-04,588000.SSE,pm,mid,300,25,24,2.0
2025-08-04,588000.SSE,pm,last,3,2401,2400,2.0
2025-08-04,588000.SSE,pm,last,15,481,480,2.0
2025-08-04,588000.SSE,pm,last,30,241,240,2.0
2025-08-04,588000.SSE,pm,last,60,121,120,2.0
2025-08-04,588000.SSE,pm,last,300,25,24,2.0
2025-08-04,588080.SSE,am,mid,3,2401,2398,1.0
2025-08-04,588080.SSE,am,mid,15,481,479,1.0
2025-08-04,588080.SSE,am,mid,30,241,239,1.0
2025-08-04,588080.SSE,am,mid,60,121,119,1.0
2025-08-04,588080.SSE,am,mid,300,25,24,1.0
2025-08-04,588080.SSE,am,last,3,2401,2398,1.0
2025-08-04,588080.SSE,am,last,15,481,479,1.0
2025-08-04,588080.SSE,am,last,30,241,239,1.0
2025-08-04,588080.SSE,am,last,60,121,119,1.0
2025-08-04,588080.SSE,am,last,300,25,24,1.0
2025-08-04,588080.SSE,pm,mid,3,2401,2385,1.0
2025-08-04,588080.SSE,pm,mid,15,481,476,1.0
2025-08-04,588080.SSE,pm,mid,30,241,239,1.0
2025-08-04,588080.SSE,pm,mid,60,121,119,1.0
2025-08-04,588080.SSE,pm,mid,300,25,24,1.0
2025-08-04,588080.SSE,pm,last,3,2401,2385,1.0
2025-08-04,588080.SSE,pm,last,15,481,476,1.0
2025-08-04,588080.SSE,pm,last,30,241,239,1.0
2025-08-04,588080.SSE,pm,last,60,121,119,1.0
2025-08-04,588080.SSE,pm,last,300,25,24,1.0
2025-08-05,588000.SSE,am,mid,3,2401,2400,1.0
2025-08-05,588000.SSE,am,mid,15,481,480,1.0
2025-08-05,588000.SSE,am,mid,30,241,240,1.0
2025-08-05,588000.SSE,am,mid,60,121,120,1.0
2025-08-05,588000.SSE,am,mid,300,25,24,1.0
2025-08-05,588000.SSE,am,last,3,2401,2400,1.0
2025-08-05,588000.SSE,am,last,15,481,480,1.0
2025-08-05,588000.SSE,am,last,30,241,240,1.0
2025-08-05,588000.SSE,am,last,60,121,120,1.0
2025-08-05,588000.SSE,am,last,300,25,24,1.0
2025-08-05,588000.SSE,pm,mid,3,2401,2400,1.0
2025-08-05,588000.SSE,pm,mid,15,481,480,1.0
2025-08-05,588000.SSE,pm,mid,30,241,240,1.0
2025-08-05,588000.SSE,pm,mid,60,121,120,1.0
2025-08-05,588000.SSE,pm,mid,300,25,24,1.0
2025-08-05,588000.SSE,pm,last,3,2401,2400,1.0
2025-08-05,588000.SSE,pm,last,15,481,480,1.0
2025-08-05,588000.SSE,pm,last,30,241,240,1.0
2025-08-05,588000.SSE,pm,last,60,121,120,1.0
2025-08-05,588000.SSE,pm,last,300,25,24,1.0
2025-08-05,588080.SSE,am,mid,3,2401,2400,0.015
2025-08-05,588080.SSE,am,mid,15,481,481,0.006237006237006237
2025-08-05,588080.SSE,am,mid,30,241,241,0.012448132780082987
2025-08-05,588080.SSE,am,mid,60,121,121,0.024793388429752067
2025-08-05,588080.SSE,am,mid,300,25,25,0.0
2025-08-05,588080.SSE,am,last,3,2401,2400,0.015
2025-08-05,588080.SSE,am,last,15,481,481,0.006237006237006237
2025-08-05,588080.SSE,am,last,30,241,241,0.012448132780082987
2025-08-05,588080.SSE,am,last,60,121,121,0.024793388429752067
2025-08-05,588080.SSE,am,last,300,25,25,0.0
2025-08-05,588080.SSE,pm,mid,3,2401,2401,0.0024989587671803417
2025-08-05,588080.SSE,pm,mid,15,481,481,0.006237006237006237
2025-08-05,588080.SSE,pm,mid,30,241,241,0.0
2025-08-05,588080.SSE,pm,mid,60,121,121,0.0
2025-08-05,588080.SSE,pm,mid,300,25,25,0.0
2025-08-05,588080.SSE,pm,last,3,2401,2401,0.0024989587671803417
2025-08-05,588080.SSE,pm,last,15,481,481,0.006237006237006237
2025-08-05,588080.SSE,pm,last,30,241,241,0.0
2025-08-05,588080.SSE,pm,last,60,121,121,0.0
2025-08-05,588080.SSE,pm,last,300,25,25,0.0
2025-08-06,588000.SSE,am,mid,3,2401,2400,1.0
2025-08-06,588000.SSE,am,mid,15,481,480,1.0
2025-08-06,588000.SSE,am,mid,30,241,240,1.0
2025-08-06,588000.SSE,am,mid,60,121,120,1.0
2025-08-06,588000.SSE,am,mid,300,25,24,1.0
2025-08-06,588000.SSE,am,last,3,2401,2400,1.0
2025-08-06,588000.SSE,am,last,15,481,480,1.0
2025-08-06,588000.SSE,am,last,30,241,240,1.0
2025-08-06,588000.SSE,am,last,60,121,120,1.0
2025-08-06,588000.SSE,am,last,300,25,24,1.0
2025-08-06,588000.SSE,pm,mid,3,2401,2400,1.0
2025-08-06,588000.SSE,pm,mid,15,481,480,1.0
2025-08-06,588000.SSE,pm,mid,30,241,240,1.0
2025-08-06,588000.SSE,pm,mid,60,121,120,1.0
2025-08-06,588000.SSE,pm,mid,300,25,24,1.0
2025-08-06,588000.SSE,pm,last,3,2401,2400,1.0
2025-08-06,588000.SSE,pm,last,15,481,480,1.0
2025-08-06,588000.SSE,pm,last,30,241,240,1.0
2025-08-06,588000.SSE,pm,last,60,121,120,1.0
2025-08-06,588000.SSE,pm,last,300,25,24,1.0
2025-08-06,588080.SSE,am,mid,3,2401,2395,1.0
2025-08-06,588080.SSE,am,mid,15,481,479,1.0
2025-08-06,588080.SSE,am,mid,30,241,240,1.0
2025-08-06,588080.SSE,am,mid,60,121,120,1.0
2025-08-06,588080.SSE,am,mid,300,25,24,1.0
2025-08-06,588080.SSE,am,last,3,2401,2395,1.0
2025-08-06,588080.SSE,am,last,15,481,479,1.0
2025-08-06,588080.SSE,am,last,30,241,240,1.0
2025-08-06,588080.SSE,am,last,60,121,120,1.0
2025-08-06,588080.SSE,am,last,300,25,24,1.0
2025-08-06,588080.SSE,pm,mid,3,2401,2400,1.0
2025-08-06,588080.SSE,pm,mid,15,481,480,1.0
2025-08-06,588080.SSE,pm,mid,30,241,240,1.0
2025-08-06,588080.SSE,pm,mid,60,121,120,1.0
2025-08-06,588080.SSE,pm,mid,300,25,24,1.0
2025-08-06,588080.SSE,pm,last,3,2401,2400,1.0
2025-08-06,588080.SSE,pm,last,15,481,480,1.0
2025-08-06,588080.SSE,pm,last,30,241,240,1.0
2025-08-06,588080.SSE,pm,last,60,121,120,1.0
2025-08-06,588080.SSE,pm,last,300,25,24,1.0
2025-08-07,588000.SSE,am,mid,3,2401,2401,0.0
2025-08-07,588000.SSE,am,mid,15,481,481,0.0
2025-08-07,588000.SSE,am,mid,30,241,241,0.0
2025-08-07,588000.SSE,am,mid,60,121,121,0.0
2025-08-07,588000.SSE,am,mid,300,25,25,0.0
2025-08-07,588000.SSE,am,last,3,2401,2401,0.0
2025-08-07,588000.SSE,am,last,15,481,481,0.0
2025-08-07,588000.SSE,am,last,30,241,241,0.0
2025-08-07,588000.SSE,am,last,60,121,121,0.0
2025-08-07,588000.SSE,am,last,300,25,25,0.0
2025-08-07,588000.SSE,pm,mid,3,2401,2401,0.0
2025-08-07,588000.SSE,pm,mid,15,481,481,0.0
2025-08-07,588000.SSE,pm,mid,30,241,241,0.0
2025-08-07,588000.SSE,pm,mid,60,121,121,0.0
2025-08-07,588000.SSE,pm,mid,300,25,25,0.0
2025-08-07,588000.SSE,pm,last,3,2401,2401,0.0
2025-08-07,588000.SSE,pm,last,15,481,481,0.0
2025-08-07,588000.SSE,pm,last,30,241,241,0.0
2025-08-07,588000.SSE,pm,last,60,121,121,0.0
2025-08-07,588000.SSE,pm,last,300,25,25,0.0
2025-08-07,588080.SSE,am,mid,3,2401,2401,0.008746355685131196
2025-08-07,588080.SSE,am,mid,15,481,481,0.018711018711018712
2025-08-07,588080.SSE,am,mid,30,241,241,0.012448132780082987
2025-08-07,588080.SSE,am,mid,60,121,121,0.024793388429752067
2025-08-07,588080.SSE,am,mid,300,25,25,0.0
2025-08-07,588080.SSE,am,last,3,2401,2401,0.008746355685131196
2025-08-07,588080.SSE,am,last,15,481,481,0.018711018711018712
2025-08-07,588080.SSE,am,last,30,241,241,0.012448132780082987
2025-08-07,588080.SSE,am,last,60,121,121,0.024793388429752067
2025-08-07,588080.SSE,am,last,300,25,25,0.0
2025-08-07,588080.SSE,pm,mid,3,2401,2401,0.008746355685131196
2025-08-07,588080.SSE,pm,mid,15,481,481,0.012474012474012475
2025-08-07,588080.SSE,pm,mid,30,241,241,0.024896265560165973
2025-08-07,588080.SSE,pm,mid,60,121,121,0.024793388429752067
2025-08-07,588080.SSE,pm,mid,300,25,25,0.0
2025-08-07,588080.SSE,pm,last,3,2401,2401,0.008746355685131196
2025-08-07,588080.SSE,pm,last,15,481,481,0.012474012474012475
2025-08-07,588080.SSE,pm,last,30,241,241,0.024896265560165973
2025-08-07,588080.SSE,pm,last,60,121,121,0.024793388429752067
2025-08-07,588080.SSE,pm,last,300,25,25,0.0
2025-08-08,588000.SSE,am,mid,3,2401,2400,2.0
2025-08-08,588000.SSE,am,mid,15,481,480,2.0
2025-08-08,588000.SSE,am,mid,30,241,240,2.0
2025-08-08,588000.SSE,am,mid,60,121,120,2.0
2025-08-08,588000.SSE,am,mid,300,25,24,2.0
2025-08-08,588000.SSE,am,last,3,2401,2400,2.0
2025-08-08,588000.SSE,am,last,15,481,480,2.0
2025-08-08,588000.SSE,am,last,30,241,240,2.0
2025-08-08,588000.SSE,am,last,60,121,120,2.0
2025-08-08,588000.SSE,am,last,300,25,24,2.0
2025-08-08,588000.SSE,pm,mid,3,2401,2400,2.0
2025-08-08,588000.SSE,pm,mid,15,481,480,2.0
2025-08-08,588000.SSE,pm,mid,30,241,240,2.0
2025-08-08,588000.SSE,pm,mid,60,121,120,2.0
2025-08-08,588000.SSE,pm,mid,300,25,24,2.0
2025-08-08,588000.SSE,pm,last,3,2401,2400,2.0
2025-08-08,588000.SSE,pm,last,15,481,480,2.0
2025-08-08,588000.SSE,pm,last,30,241,240,2.0
2025-08-08,588000.SSE,pm,last,60,121,120,2.0
2025-08-08,588000.SSE,pm,last,300,25,24,2.0
2025-08-08,588080.SSE,am,mid,3,2401,2395,1.0
2025-08-08,588080.SSE,am,mid,15,481,480,1.0
2025-08-08,588080.SSE,am,mid,30,241,240,1.0
2025-08-08,588080.SSE,am,mid,60,121,120,1.0
2025-08-08,588080.SSE,am,mid,300,25,24,1.0
2025-08-08,588080.SSE,am,last,3,2401,2395,1.0
2025-08-08,588080.SSE,am,last,15,481,480,1.0
2025-08-08,588080.SSE,am,last,30,241,240,1.0
2025-08-08,588080.SSE,am,last,60,121,120,1.0
2025-08-08,588080.SSE,am,last,300,25,24,1.0
2025-08-08,588080.SSE,pm,mid,3,2401,2393,1.0
2025-08-08,588080.SSE,pm,mid,15,481,479,1.0
2025-08-08,588080.SSE,pm,mid,30,241,239,1.0
2025-08-08,588080.SSE,pm,mid,60,121,119,1.0
2025-08-08,588080.SSE,pm,mid,300,25,24,1.0
2025-08-08,588080.SSE,pm,last,3,2401,2393,1.0
2025-08-08,588080.SSE,pm,last,15,481,479,1.0
2025-08-08,588080.SSE,pm,last,30,241,239,1.0
