symbol,year,trading_day,start_timestamp,start_shock_intensity,start_vol_ratio,same_session_normal_recovered,right_censored,bars_to_leave_unsafe,bars_to_normal,available_bars_after_start,recurrent_shock_before_normal,recurrent_shock_count_before_normal,peak_vol_ratio_before_normal,peak_shock_intensity_before_normal
000688.SH,2022,2022-10-11,2022-10-11 10:40:00,3.3843380904599276,1.8090483696206092,True,False,1.0,9.0,9,False,0,1.8090483696206092,3.3843380904599276
000688.SH,2022,2022-10-12,2022-10-12 10:00:00,3.6365398290764865,1.5611689912327316,True,False,2.0,12.0,12,False,0,1.6276031913371996,3.6365398290764865
000688.SH,2022,2022-10-14,2022-10-14 09:40:00,3.4341878249305644,1.1122005606925476,True,False,1.0,1.0,1,False,0,1.1122005606925476,3.4341878249305644
000688.SH,2022,2022-10-19,2022-10-19 10:00:00,3.7040475869516603,1.292305740951239,True,False,1.0,17.0,17,True,1,1.683515777654857,3.854416850748633
000688.SH,2022,2022-10-20,2022-10-20 10:00:00,3.052616206739394,1.1502518943935542,True,False,1.0,1.0,1,False,0,1.1502518943935542,3.052616206739394
000688.SH,2022,2022-10-20,2022-10-20 10:20:00,3.051638820790592,1.525950344206209,True,False,2.0,28.0,28,True,3,1.8651546672659374,3.522481041608348
000688.SH,2022,2022-10-24,2022-10-24 09:45:00,3.538169596641723,1.372281841239229,True,False,1.0,18.0,18,False,0,1.5985805965716329,3.538169596641723
000688.SH,2022,2022-10-25,2022-10-25 09:45:00,5.2867072228851715,1.6987759490297851,True,False,1.0,12.0,12,False,0,1.6987759490297851,5.2867072228851715
000688.SH,2022,2022-10-27,2022-10-27 13:55:00,4.0927115378424155,1.303593638514878,True,False,1.0,12.0,12,False,0,1.4100941793982447,4.0927115378424155
000688.SH,2022,2022-10-28,2022-10-28 09:45:00,4.017003554992699,1.253412036725333,True,False,1.0,1.0,1,False,0,1.253412036725333,4.017003554992699
000688.SH,2022,2022-10-31,2022-10-31 10:35:00,3.2681324534177207,1.4536012467893045,True,False,1.0,4.0,4,False,0,1.4536012467893045,3.2681324534177207
000688.SH,2022,2022-11-02,2022-11-02 11:25:00,3.028407817883109,1.1223808245715454,True,False,1.0,1.0,1,False,0,1.1223808245715454,3.028407817883109
000688.SH,2022,2022-11-03,2022-11-03 09:40:00,6.558802279451055,2.0552641892815924,True,False,1.0,12.0,12,False,0,2.0552641892815924,6.558802279451055
000688.SH,2022,2022-11-04,2022-11-04 13:05:00,3.5885356928214804,1.0387778600545168,True,False,1.0,1.0,1,False,0,1.0387778600545168,3.5885356928214804
000688.SH,2022,2022-11-08,2022-11-08 09:40:00,3.0161294588238263,0.9935705067745517,True,False,1.0,1.0,1,False,0,0.9935705067745517,3.0161294588238263
000688.SH,2022,2022-11-11,2022-11-11 09:40:00,3.7173758105462253,1.4115278540366325,True,False,2.0,15.0,15,True,1,1.6532330755291338,3.7173758105462253
000688.SH,2022,2022-11-17,2022-11-17 10:55:00,3.0044817560516286,1.2227609904482248,True,False,1.0,13.0,13,False,0,1.365940567315334,3.0044817560516286
000688.SH,2022,2022-11-22,2022-11-22 09:55:00,3.2365482526620104,1.1293020251000636,True,False,1.0,12.0,12,False,0,1.499234050712266,3.2365482526620104
000688.SH,2022,2022-11-23,2022-11-23 11:00:00,3.908232355566672,1.6200569119361807,True,False,1.0,12.0,12,False,0,1.6200569119361807,3.908232355566672
000688.SH,2022,2022-11-28,2022-11-28 09:45:00,3.450878325960664,1.2466655551989725,True,False,1.0,14.0,14,True,1,2.016764224705531,5.033810576459086
000688.SH,2022,2022-11-29,2022-11-29 10:15:00,3.117746936789632,1.3586261727552584,True,False,1.0,17.0,17,True,1,1.6914248759675676,3.566843586760562
000688.SH,2022,2022-11-30,2022-11-30 15:00:00,3.872255849223061,1.251235207022947,False,True,,,0,False,0,1.251235207022947,3.872255849223061
000688.SH,2022,2022-12-01,2022-12-01 09:45:00,4.833635744547068,1.6835056513931537,True,False,1.0,15.0,15,False,0,1.6835056513931537,4.833635744547068
000688.SH,2022,2022-12-06,2022-12-06 09:50:00,3.081723352152014,1.27795749480379,True,False,1.0,16.0,16,False,0,1.6564820564214995,3.081723352152014
000688.SH,2022,2022-12-08,2022-12-08 10:00:00,3.702488158816898,1.3834815957733535,True,False,1.0,12.0,12,False,0,1.6699433769549232,3.702488158816898
000688.SH,2022,2022-12-09,2022-12-09 10:15:00,4.501262172513847,1.6852285271894467,True,False,6.0,12.0,12,False,0,1.6852285271894467,4.501262172513847
000688.SH,2022,2022-12-09,2022-12-09 13:05:00,3.1997025991954207,1.086824589292331,True,False,1.0,1.0,1,False,0,1.086824589292331,3.1997025991954207
000688.SH,2022,2022-12-12,2022-12-12 09:50:00,3.2134876602510376,1.0412472499557774,True,False,1.0,12.0,12,False,0,1.4099934497872826,3.2134876602510376
000688.SH,2022,2022-12-14,2022-12-14 10:20:00,3.4476602326052785,1.4475174676547884,True,False,12.0,15.0,15,True,1,1.835743697358173,3.4476602326052785
000688.SH,2022,2022-12-15,2022-12-15 09:40:00,4.040039207633405,1.2206327536300479,True,False,1.0,1.0,1,False,0,1.2206327536300479,4.040039207633405
000688.SH,2022,2022-12-16,2022-12-16 10:35:00,3.0109448018105516,1.5126983066101285,True,False,1.0,9.0,9,False,0,1.5126983066101285,3.0109448018105516
000688.SH,2022,2022-12-19,2022-12-19 09:40:00,4.619528392907339,1.58092718644641,True,False,1.0,12.0,12,False,0,1.58092718644641,4.619528392907339
000688.SH,2022,2022-12-20,2022-12-20 09:50:00,3.6645632362994602,1.3176823234481003,True,False,1.0,14.0,14,False,0,1.471333564278478,3.6645632362994602
000688.SH,2022,2022-12-21,2022-12-21 13:30:00,3.1469755046865084,0.9799060798835142,True,False,1.0,1.0,1,False,0,0.9799060798835142,3.1469755046865084
000688.SH,2022,2022-12-23,2022-12-23 10:25:00,3.313451355958159,1.7296634890933753,True,False,3.0,10.0,10,False,0,1.7296634890933753,3.313451355958159
000688.SH,2022,2022-12-26,2022-12-26 09:40:00,3.1754039640859224,1.176732504313515,True,False,1.0,1.0,1,False,0,1.176732504313515,3.1754039640859224
000688.SH,2022,2022-12-27,2022-12-27 09:40:00,3.29887070477966,1.2610387483752792,True,False,2.0,13.0,13,True,1,1.6076916441417246,3.8248402358261355
000688.SH,2022,2022-12-29,2022-12-29 09:40:00,4.223136834176085,1.33572583147583,True,False,1.0,14.0,14,True,1,1.7906973478337511,4.223136834176085
000688.SH,2022,2022-12-30,2022-12-30 09:40:00,3.633039937264128,1.0899067490155248,True,False,1.0,12.0,12,False,0,1.4335954771672346,3.633039937264128
000688.SH,2023,2023-01-03,2023-01-03 09:45:00,5.202437925092292,1.5766305230664919,True,False,1.0,12.0,12,False,0,1.8907091326152303,5.202437925092292
000688.SH,2023,2023-01-05,2023-01-05 09:40:00,3.2491238884126745,1.0624825894731238,True,False,1.0,1.0,1,False,0,1.0624825894731238,3.2491238884126745
000688.SH,2023,2023-01-06,2023-01-06 09:40:00,3.511514087809205,1.0314788505649837,True,False,1.0,1.0,1,False,0,1.0314788505649837,3.511514087809205
000688.SH,2023,2023-01-09,2023-01-09 09:45:00,3.3888035075530185,1.1174834262705502,True,False,1.0,12.0,12,False,0,1.4479113329072004,3.3888035075530185
000688.SH,2023,2023-01-10,2023-01-10 09:40:00,3.1397562972095314,1.086656292591998,True,False,1.0,1.0,1,False,0,1.086656292591998,3.1397562972095314
000688.SH,2023,2023-01-16,2023-01-16 09:40:00,6.733860492874882,1.8867566412179908,True,False,1.0,14.0,14,True,1,1.8867566412179908,6.733860492874882
000688.SH,2023,2023-01-20,2023-01-20 10:05:00,3.403930313944596,1.5503958823561093,True,False,2.0,12.0,12,False,0,1.5963136730811125,3.403930313944596
000688.SH,2023,2023-01-30,2023-01-30 09:40:00,8.846269191550283,2.5316677446337232,True,False,12.0,12.0,12,False,0,2.5316677446337232,8.846269191550283
000688.SH,2023,2023-02-02,2023-02-02 09:45:00,4.182755153092819,1.360574279381912,True,False,1.0,14.0,14,True,1,1.6420887164197555,4.182755153092819
000688.SH,2023,2023-02-03,2023-02-03 09:40:00,3.062649709152547,0.9894508989340387,True,False,1.0,1.0,1,False,0,0.9894508989340387,3.062649709152547
000688.SH,2023,2023-02-03,2023-02-03 13:25:00,3.0352716899254366,1.0539020536949246,True,False,1.0,1.0,1,False,0,1.0539020536949246,3.0352716899254366
000688.SH,2023,2023-02-13,2023-02-13 10:15:00,3.454312869960103,1.3362324376363206,True,False,1.0,13.0,13,False,0,1.5732530398261926,3.454312869960103
000688.SH,2023,2023-02-15,2023-02-15 09:50:00,3.9790812780658165,1.5308363036749262,True,False,1.0,22.0,22,True,1,1.751947635024082,3.9790812780658165
000688.SH,2023,2023-02-16,2023-02-16 14:15:00,3.250292972782838,0.9394075449840731,True,False,1.0,1.0,1,False,0,0.9394075449840731,3.250292972782838
000688.SH,2023,2023-02-16,2023-02-16 14:40:00,3.405986439305688,1.3454929535356348,False,True,1.0,,4,False,0,1.5386286490233216,3.405986439305688
000688.SH,2023,2023-02-20,2023-02-20 09:45:00,3.1929156773867557,1.370609585184647,True,False,1.0,16.0,16,False,0,1.5671960643429812,3.1929156773867557
000688.SH,2023,2023-02-21,2023-02-21 11:10:00,3.159475742308107,1.2131322879808655,True,False,1.0,12.0,12,False,0,1.4266221001189077,3.159475742308107
000688.SH,2023,2023-02-23,2023-02-23 10:00:00,3.0959385946708564,1.161158399141021,True,False,1.0,13.0,13,False,0,1.5282364444175258,3.0959385946708564
000688.SH,2023,2023-02-27,2023-02-27 10:00:00,3.9117462601617277,1.6449808703489648,True,False,1.0,12.0,12,False,0,1.6449808703489648,3.9117462601617277
000688.SH,2023,2023-03-01,2023-03-01 10:40:00,3.0338759959761883,1.4135812187522383,True,False,1.0,6.0,6,False,0,1.4135812187522383,3.0338759959761883
000688.SH,2023,2023-03-03,2023-03-03 09:50:00,3.119758040257078,1.1998976942215318,True,False,1.0,14.0,14,False,0,1.6061952430739357,3.119758040257078
000688.SH,2023,2023-03-08,2023-03-08 10:10:00,4.1487451738359935,1.5302452897944339,True,False,1.0,12.0,12,False,0,1.5750630673156105,4.1487451738359935
000688.SH,2023,2023-03-10,2023-03-10 10:25:00,5.539008497451381,2.003225530869643,True,False,6.0,12.0,12,False,0,2.003225530869643,5.539008497451381
000688.SH,2023,2023-03-14,2023-03-14 09:50:00,3.5272847207521543,1.262894133596477,True,False,1.0,12.0,12,False,0,1.5439722730655536,3.5272847207521543
000688.SH,2023,2023-03-14,2023-03-14 14:10:00,3.00067304607771,1.0565829937894347,True,False,1.0,1.0,1,False,0,1.0565829937894347,3.00067304607771
000688.SH,2023,2023-03-16,2023-03-16 09:45:00,3.76641570763445,1.1314613183735143,True,False,1.0,1.0,1,False,0,1.1314613183735143,3.76641570763445
000688.SH,2023,2023-03-16,2023-03-16 10:20:00,3.565234057050299,1.6780986683848897,True,False,1.0,12.0,12,False,0,1.6780986683848897,3.565234057050299
000688.SH,2023,2023-03-17,2023-03-17 11:10:00,3.3829539643054334,1.1440824527515168,True,False,1.0,1.0,1,False,0,1.1440824527515168,3.3829539643054334
000688.SH,2023,2023-03-20,2023-03-20 09:40:00,4.428245108372678,1.3989686933422791,True,False,1.0,15.0,15,True,1,1.6068324691527973,4.428245108372678
000688.SH,2023,2023-03-23,2023-03-23 09:40:00,3.596563393211402,1.1325284293497766,True,False,1.0,1.0,1,False,0,1.1325284293497766,3.596563393211402
000688.SH,2023,2023-03-24,2023-03-24 11:30:00,3.272502071446308,1.2273505552486745,True,False,1.0,1.0,1,False,0,1.2273505552486745,3.272502071446308
000688.SH,2023,2023-03-27,2023-03-27 09:45:00,3.117902360016213,1.1930036198833143,True,False,1.0,17.0,17,True,1,1.4552549548847304,3.117902360016213
000688.SH,2023,2023-03-29,2023-03-29 10:30:00,4.044156605835192,1.738104965053702,True,False,3.0,12.0,12,False,0,1.738104965053702,4.044156605835192
000688.SH,2023,2023-03-30,2023-03-30 09:55:00,3.1246930701491826,1.2410833861383144,True,False,1.0,2.0,2,False,0,1.2410833861383144,3.1246930701491826
000688.SH,2023,2023-04-03,2023-04-03 09:45:00,3.2669888529196296,1.0502380673909062,True,False,1.0,1.0,1,False,0,1.0502380673909062,3.2669888529196296
000688.SH,2023,2023-04-03,2023-04-03 10:10:00,3.076324541042267,1.3853843386506342,True,False,1.0,18.0,18,False,0,1.572139669712339,3.076324541042267
000688.SH,2023,2023-04-04,2023-04-04 10:45:00,4.356312058998379,1.784552658842634,True,False,6.0,12.0,12,False,0,1.784552658842634,4.356312058998379
000688.SH,2023,2023-04-07,2023-04-07 09:45:00,3.626535116743481,1.3418891798635606,True,False,1.0,12.0,12,False,0,1.3418891798635606,3.626535116743481
000688.SH,2023,2023-04-10,2023-04-10 10:20:00,3.2039564902455413,1.661379951198715,True,False,4.0,11.0,11,False,0,1.661379951198715,3.2039564902455413
000688.SH,2023,2023-04-14,2023-04-14 10:45:00,3.811906386958984,1.6807027986459844,True,False,1.0,12.0,12,False,0,1.6807027986459844,3.811906386958984
000688.SH,2023,2023-04-18,2023-04-18 09:45:00,3.405402541667185,1.2135011290468438,True,False,1.0,1.0,1,False,0,1.2135011290468438,3.405402541667185
000688.SH,2023,2023-04-21,2023-04-21 09:40:00,4.335099780211768,1.5198871250384105,True,False,1.0,12.0,12,False,0,1.5198871250384105,4.335099780211768
000688.SH,2023,2023-04-24,2023-04-24 10:00:00,3.6493281688513646,1.5140623554336163,True,False,1.0,12.0,12,False,0,1.5140623554336163,3.6493281688513646
000688.SH,2023,2023-04-28,2023-04-28 09:40:00,4.247416387923861,1.5085459256286928,True,False,1.0,12.0,12,False,0,1.5085459256286928,4.247416387923861
000688.SH,2023,2023-05-08,2023-05-08 09:50:00,3.10869992329865,1.3181497866872618,True,False,12.0,14.0,14,True,2,1.6471310569112274,3.574508616846371
000688.SH,2023,2023-05-10,2023-05-10 09:45:00,3.2399467003425277,1.2376275522610962,True,False,1.0,12.0,12,False,0,1.403952255256451,3.2399467003425277
000688.SH,2023,2023-05-12,2023-05-12 09:50:00,4.607875851548715,1.5850661056605482,True,False,1.0,14.0,14,False,0,1.6487419337520484,4.607875851548715
000688.SH,2023,2023-05-15,2023-05-15 09:55:00,4.694258991969657,1.5281454506172467,True,False,1.0,12.0,12,False,0,1.567426317147826,4.694258991969657
000688.SH,2023,2023-05-16,2023-05-16 10:30:00,4.244773933403158,1.4837784584201632,True,False,1.0,16.0,16,True,1,1.6749514613873622,4.244773933403158
000688.SH,2023,2023-05-17,2023-05-17 09:50:00,3.0759842370843193,1.134456061063899,True,False,1.0,1.0,1,False,0,1.134456061063899,3.0759842370843193
000688.SH,2023,2023-05-19,2023-05-19 11:00:00,3.426604826679399,1.5950451590077548,True,False,1.0,12.0,12,False,0,1.5950451590077548,3.426604826679399
000688.SH,2023,2023-05-22,2023-05-22 09:40:00,4.455322030880687,1.284484079535471,True,False,1.0,12.0,12,False,0,1.382473623810396,4.455322030880687
000688.SH,2023,2023-05-24,2023-05-24 10:15:00,3.5471752394278266,1.2278404434714403,True,False,1.0,1.0,1,False,0,1.2278404434714403,3.5471752394278266
000688.SH,2023,2023-05-24,2023-05-24 11:10:00,3.9463820651867256,1.5188304007739308,True,False,1.0,16.0,16,False,0,1.5656842322983338,3.9463820651867256
000688.SH,2023,2023-05-25,2023-05-25 09:50:00,3.3527833377266454,1.317071353779772,True,False,1.0,12.0,12,False,0,1.317071353779772,3.3527833377266454
000688.SH,2023,2023-05-25,2023-05-25 14:15:00,3.382781119859214,1.1022174128713025,True,False,1.0,1.0,1,False,0,1.1022174128713025,3.382781119859214
000688.SH,2023,2023-06-05,2023-06-05 09:40:00,4.013773118947208,1.2197703816215115,True,False,1.0,24.0,24,True,1,1.5384231135761604,4.013773118947208
000688.SH,2023,2023-06-08,2023-06-08 13:05:00,3.276035364791364,1.280053796582146,True,False,1.0,13.0,13,False,0,1.537458540775173,3.276035364791364
000688.SH,2023,2023-06-13,2023-06-13 10:10:00,3.746417484238787,1.355187049288345,True,False,1.0,12.0,12,False,0,1.355187049288345,3.746417484238787
000688.SH,2023,2023-06-16,2023-06-16 09:40:00,3.813283139484364,1.168876554027767,True,False,1.0,17.0,17,True,1,1.6650921720252354,3.813283139484364
000688.SH,2023,2023-06-20,2023-06-20 09:50:00,3.957633358382351,1.3253000880009405,True,False,1.0,24.0,24,True,1,1.4832675491604432,3.957633358382351
000688.SH,2023,2023-06-26,2023-06-26 09:45:00,6.029102102567926,1.9004628963333905,True,False,1.0,12.0,12,False,0,1.9004628963333905,6.029102102567926
000688.SH,2023,2023-06-28,2023-06-28 09:45:00,3.469089699758734,1.0779343397207612,True,False,1.0,1.0,1,False,0,1.0779343397207612,3.469089699758734
000688.SH,2023,2023-06-28,2023-06-28 10:30:00,3.2407301830550725,1.6870307789810608,True,False,3.0,14.0,14,False,0,1.6870307789810608,3.2407301830550725
000688.SH,2023,2023-06-30,2023-06-30 09:40:00,3.365080221517861,1.2090550989762778,True,False,1.0,1.0,1,False,0,1.2090550989762778,3.365080221517861
000688.SH,2023,2023-06-30,2023-06-30 09:55:00,3.1540000974205116,1.4060907594976237,True,False,1.0,12.0,12,False,0,1.6176584698582788,3.1540000974205116
000688.SH,2023,2023-07-06,2023-07-06 09:50:00,3.869861006853277,1.4486258326101977,True,False,1.0,19.0,19,True,1,1.6210533739403648,3.869861006853277
000688.SH,2023,2023-07-11,2023-07-11 10:10:00,3.4524665061424877,1.5249786362532451,True,False,2.0,15.0,15,False,0,1.7208320155819674,3.4524665061424877
000688.SH,2023,2023-07-13,2023-07-13 09:55:00,3.5465765366373208,1.4418050323250224,True,False,1.0,21.0,21,False,0,1.483665534999372,3.5465765366373208
000688.SH,2023,2023-07-19,2023-07-19 09:40:00,6.380124406517676,1.8176605633215877,True,False,1.0,12.0,12,False,0,1.8176605633215877,6.380124406517676
000688.SH,2023,2023-07-21,2023-07-21 09:50:00,3.276923820914823,1.2331921917972353,True,False,1.0,14.0,14,False,0,1.5214541420617151,3.276923820914823
000688.SH,2023,2023-07-24,2023-07-24 10:00:00,3.396549482662033,1.2756304156920975,True,False,1.0,17.0,17,True,1,1.7455404808979242,3.490350863083097
000688.SH,2023,2023-07-25,2023-07-25 09:55:00,3.330310376985032,1.0758398170471704,True,False,1.0,1.0,1,False,0,1.0758398170471704,3.330310376985032
000688.SH,2023,2023-07-26,2023-07-26 09:45:00,4.076856140695671,1.3039308060891333,True,False,1.0,14.0,14,False,0,1.6861373242969584,4.076856140695671
000688.SH,2023,2023-07-28,2023-07-28 09:40:00,3.246159318814394,1.3559126895159765,True,False,1.0,12.0,12,False,0,1.3559126895159765,3.246159318814394
000688.SH,2023,2023-07-28,2023-07-28 11:05:00,4.378807350363752,1.4552990401420347,True,False,1.0,12.0,12,False,0,1.4552990401420347,4.378807350363752
000688.SH,2023,2023-07-31,2023-07-31 10:05:00,3.056637852833501,1.0661020204164624,True,False,1.0,1.0,1,False,0,1.0661020204164624,3.056637852833501
000688.SH,2023,2023-07-31,2023-07-31 14:45:00,4.652903176907515,1.3984694146616283,False,True,1.0,,3,False,0,1.3984694146616283,4.652903176907515
000688.SH,2023,2023-08-02,2023-08-02 09:45:00,3.842411689087469,1.1831458138531812,True,False,1.0,13.0,13,False,0,1.4850249202715606,3.842411689087469
000688.SH,2023,2023-08-08,2023-08-08 10:45:00,3.0972665602359846,1.3136650551414435,True,False,1.0,13.0,13,False,0,1.3645102571558154,3.0972665602359846
000688.SH,2023,2023-08-09,2023-08-09 09:40:00,3.278598184868528,1.0097964930824064,True,False,1.0,1.0,1,False,0,1.0097964930824064,3.278598184868528
000688.SH,2023,2023-08-11,2023-08-11 10:15:00,3.102490305498745,1.2518990176219316,True,False,1.0,12.0,12,False,0,1.3746492885956472,3.102490305498745
000688.SH,2023,2023-08-14,2023-08-14 11:20:00,3.7266370560626476,1.5675762577690169,True,False,1.0,12.0,12,False,0,1.5675762577690169,3.7266370560626476
000688.SH,2023,2023-08-15,2023-08-15 13:45:00,5.103707902892711,1.7881808338765868,True,False,2.0,12.0,12,False,0,1.7881808338765868,5.103707902892711
000688.SH,2023,2023-08-16,2023-08-16 14:25:00,3.038135265608514,1.2200672391196992,True,False,1.0,3.0,3,False,0,1.2200672391196992,3.038135265608514
000688.SH,2023,2023-08-18,2023-08-18 14:00:00,3.2720937752794756,1.251944885154656,False,True,1.0,,12,False,0,1.4994078145463818,3.2720937752794756
000688.SH,2023,2023-08-21,2023-08-21 09:45:00,4.331417602965902,1.6111185997756081,True,False,1.0,16.0,16,False,0,1.618688640447191,4.331417602965902
000688.SH,2023,2023-08-22,2023-08-22 14:05:00,5.7312902493509155,1.930293663420739,False,True,3.0,,11,True,1,1.930293663420739,5.7312902493509155
000688.SH,2023,2023-08-25,2023-08-25 13:55:00,5.869144998066624,1.9323514082763233,False,True,1.0,,13,True,1,1.9323514082763233,5.869144998066624
000688.SH,2023,2023-08-30,2023-08-30 09:40:00,3.6736606971915418,1.3083961104409874,True,False,1.0,12.0,12,False,0,1.443797124761284,3.6736606971915418
000688.SH,2023,2023-09-01,2023-09-01 09:40:00,5.0792177794916595,1.5001195237783647,True,False,1.0,12.0,12,False,0,1.5001195237783647,5.0792177794916595
000688.SH,2023,2023-09-04,2023-09-04 10:05:00,3.0479300974323014,1.4818783765077435,True,False,1.0,12.0,12,False,0,1.4818783765077435,3.0479300974323014
000688.SH,2023,2023-09-08,2023-09-08 10:15:00,3.6570900526686203,1.4796473991771744,True,False,1.0,12.0,12,False,0,1.4991994084750404,3.6570900526686203
000688.SH,2023,2023-09-11,2023-09-11 09:40:00,3.1672155806476048,1.1140118416851454,True,False,1.0,1.0,1,False,0,1.1140118416851454,3.1672155806476048
000688.SH,2023,2023-09-13,2023-09-13 09:50:00,3.044891424817189,1.2236091816857233,True,False,1.0,11.0,11,False,0,1.3527301483682836,3.044891424817189
000688.SH,2023,2023-09-15,2023-09-15 10:05:00,6.3883290768394545,1.9911790576679917,True,False,12.0,16.0,16,False,0,1.9911790576679917,6.3883290768394545
000688.SH,2023,2023-09-19,2023-09-19 09:40:00,3.3637202179340053,1.0172229521697123,True,False,1.0,1.0,1,False,0,1.0172229521697123,3.3637202179340053
000688.SH,2023,2023-09-19,2023-09-19 10:30:00,3.126618387564332,1.6692255396562192,True,False,2.0,12.0,12,False,0,1.6692255396562192,3.126618387564332
000688.SH,2023,2023-09-21,2023-09-21 09:40:00,3.881065220809673,1.4301774614546823,True,False,1.0,19.0,19,False,0,1.7985083211427737,3.881065220809673
000688.SH,2023,2023-09-22,2023-09-22 10:20:00,3.2836549070004026,1.3619434189536888,True,False,1.0,12.0,12,False,0,1.409911828226634,3.2836549070004026
000688.SH,2023,2023-09-26,2023-09-26 10:00:00,3.3217587047532056,1.3063309427998826,True,False,1.0,14.0,14,False,0,1.6009225258826987,3.3217587047532056
000688.SH,2023,2023-10-09,2023-10-09 10:00:00,3.2811373634553807,1.4183768839697393,True,False,1.0,12.0,12,False,0,1.449195250136333,3.2811373634553807
000688.SH,2023,2023-10-10,2023-10-10 10:00:00,3.3001909342478704,1.1293047754279495,True,False,1.0,1.0,1,False,0,1.1293047754279495,3.3001909342478704
000688.SH,2023,2023-10-12,2023-10-12 09:40:00,3.6815148422971813,1.5202304272146971,True,False,2.0,12.0,12,False,0,1.6020795310618376,3.6815148422971813
000688.SH,2023,2023-10-16,2023-10-16 09:40:00,6.051633308346206,1.9209541059696422,True,False,1.0,15.0,15,True,1,1.9209541059696422,6.051633308346206
000688.SH,2023,2023-10-16,2023-10-16 14:40:00,3.31088943077081,1.0770762223090362,True,False,1.0,1.0,1,False,0,1.0770762223090362,3.31088943077081
000688.SH,2023,2023-10-18,2023-10-18 09:40:00,3.5106435911714127,1.1924673986965237,True,False,1.0,1.0,1,False,0,1.1924673986965237,3.5106435911714127
000688.SH,2023,2023-10-19,2023-10-19 13:45:00,3.1392703749844175,1.3620928412160351,False,True,1.0,,15,False,0,1.4742289853858526,3.1392703749844175
000688.SH,2023,2023-10-20,2023-10-20 09:45:00,4.063242140897695,1.5041237123368085,True,False,1.0,14.0,14,False,0,1.5041237123368085,4.063242140897695
000688.SH,2023,2023-10-24,2023-10-24 10:05:00,5.504354960808172,1.8895365029501632,True,False,1.0,15.0,15,False,0,1.8895365029501632,5.504354960808172
000688.SH,2023,2023-10-26,2023-10-26 14:20:00,3.1586768907516833,1.4933574518804853,False,True,1.0,,8,False,0,1.4933574518804853,3.1586768907516833
000688.SH,2023,2023-10-27,2023-10-27 09:45:00,5.977156377088947,1.8917623238602734,True,False,1.0,15.0,15,False,0,1.8917623238602734,5.977156377088947
000688.SH,2023,2023-11-01,2023-11-01 09:50:00,4.039389858526453,1.6019535023156874,True,False,1.0,15.0,15,False,0,1.6019535023156874,4.039389858526453
000688.SH,2023,2023-11-03,2023-11-03 09:45:00,3.3057058441214635,1.222982725196337,True,False,1.0,13.0,13,False,0,1.347683367606087,3.3057058441214635
000688.SH,2023,2023-11-06,2023-11-06 09:45:00,3.605624903968567,1.1454460728927005,True,False,1.0,1.0,1,False,0,1.1454460728927005,3.605624903968567
000688.SH,2023,2023-11-10,2023-11-10 09:40:00,3.625302263306571,1.2363086187886048,True,False,1.0,1.0,1,False,0,1.2363086187886048,3.625302263306571
000688.SH,2023,2023-11-13,2023-11-13 10:20:00,3.440542409362815,1.3694297511428017,True,False,1.0,12.0,12,False,0,1.3694297511428017,3.440542409362815
000688.SH,2023,2023-11-14,2023-11-14 09:40:00,3.280589724923151,1.123512661379668,True,False,1.0,13.0,13,False,0,1.5398624792955211,3.280589724923151
000688.SH,2023,2023-11-17,2023-11-17 09:50:00,3.428593590467198,1.1276000386976157,True,False,1.0,1.0,1,False,0,1.1276000386976157,3.428593590467198
000688.SH,2023,2023-11-20,2023-11-20 09:40:00,3.3956299385986948,1.2782952392342126,True,False,2.0,13.0,13,True,1,1.4275896813575382,3.3956299385986948
000688.SH,2023,2023-11-20,2023-11-20 11:15:00,4.23976862688667,1.1905571057671942,True,False,1.0,13.0,13,False,0,1.3630043175981172,4.23976862688667
000688.SH,2023,2023-11-23,2023-11-23 10:05:00,3.661043954055325,1.4411711227164006,True,False,1.0,12.0,12,False,0,1.4411711227164006,3.661043954055325
000688.SH,2023,2023-11-27,2023-11-27 10:20:00,3.937936928544195,1.5954458179483688,True,False,1.0,12.0,12,False,0,1.5954458179483688,3.937936928544195
000688.SH,2023,2023-11-28,2023-11-28 09:50:00,3.2734192256200667,1.0574349580930085,True,False,1.0,1.0,1,False,0,1.0574349580930085,3.2734192256200667
000688.SH,2023,2023-11-30,2023-11-30 10:00:00,4.310962440795056,1.705180781534036,True,False,2.0,13.0,13,False,0,1.705180781534036,4.310962440795056
000688.SH,2023,2023-12-01,2023-12-01 13:40:00,3.715677517127933,1.1799134965269105,True,False,1.0,1.0,1,False,0,1.1799134965269105,3.715677517127933
000688.SH,2023,2023-12-04,2023-12-04 09:45:00,3.028422559232138,1.1245558633343269,True,False,1.0,1.0,1,False,0,1.1245558633343269,3.028422559232138
000688.SH,2023,2023-12-05,2023-12-05 09:40:00,3.0656807247110796,0.8276432877253932,True,False,1.0,1.0,1,False,0,0.8276432877253932,3.0656807247110796
000688.SH,2023,2023-12-08,2023-12-08 15:00:00,4.413518444299888,1.3561949247340488,False,True,,,0,False,0,1.3561949247340488,4.413518444299888
000688.SH,2023,2023-12-13,2023-12-13 09:45:00,5.018227405481495,1.594417314896449,True,False,1.0,12.0,12,False,0,1.594417314896449,5.018227405481495
000688.SH,2023,2023-12-15,2023-12-15 09:45:00,3.4317251369689385,1.419066557742697,True,False,1.0,1.0,1,False,0,1.419066557742697,3.4317251369689385
